frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
205,0.518,0.279,-0.696,0.569,0.212,-0.648,0.467,0.204,-0.647,0.732,0.763,-0.234,0.298,0.763,-0.294
206,0.518,0.279,-0.684,0.569,0.212,-0.637,0.467,0.204,-0.636,0.732,0.763,-0.231,0.298,0.764,-0.292
207,0.517,0.279,-0.697,0.568,0.212,-0.65,0.466,0.204,-0.648,0.732,0.763,-0.249,0.298,0.765,-0.298
208,0.516,0.279,-0.699,0.566,0.213,-0.651,0.465,0.205,-0.65,0.732,0.763,-0.249,0.298,0.768,-0.3
209,0.515,0.281,-0.698,0.564,0.215,-0.65,0.465,0.21,-0.649,0.729,0.763,-0.247,0.298,0.77,-0.3
210,0.515,0.282,-0.661,0.564,0.217,-0.613,0.465,0.212,-0.614,0.725,0.763,-0.217,0.299,0.77,-0.292
211,0.516,0.282,-0.64,0.564,0.217,-0.592,0.467,0.214,-0.594,0.722,0.763,-0.196,0.302,0.77,-0.285
212,0.516,0.283,-0.646,0.564,0.217,-0.597,0.468,0.215,-0.599,0.721,0.763,-0.191,0.302,0.771,-0.286
213,0.516,0.283,-0.62,0.564,0.218,-0.575,0.468,0.216,-0.576,0.721,0.763,-0.185,0.303,0.772,-0.278
214,0.516,0.286,-0.589,0.564,0.223,-0.544,0.468,0.222,-0.545,0.72,0.763,-0.168,0.303,0.774,-0.253
215,0.516,0.288,-0.605,0.563,0.226,-0.559,0.468,0.229,-0.56,0.719,0.763,-0.172,0.303,0.774,-0.257
216,0.516,0.288,-0.608,0.563,0.227,-0.56,0.469,0.233,-0.561,0.719,0.763,-0.173,0.304,0.773,-0.252
217,0.516,0.289,-0.612,0.562,0.229,-0.565,0.469,0.237,-0.566,0.719,0.763,-0.176,0.307,0.772,-0.254
218,0.515,0.291,-0.616,0.561,0.231,-0.568,0.469,0.242,-0.569,0.718,0.761,-0.177,0.309,0.771,-0.255
219,0.516,0.291,-0.617,0.561,0.232,-0.569,0.47,0.243,-0.571,0.717,0.761,-0.192,0.311,0.77,-0.256
220,0.515,0.293,-0.601,0.56,0.236,-0.557,0.47,0.247,-0.555,0.717,0.762,-0.191,0.311,0.77,-0.243
221,0.512,0.298,-0.604,0.557,0.242,-0.56,0.469,0.251,-0.558,0.717,0.763,-0.196,0.312,0.767,-0.244
222,0.509,0.307,-0.605,0.554,0.251,-0.562,0.469,0.258,-0.56,0.717,0.763,-0.203,0.313,0.767,-0.245
223,0.509,0.312,-0.605,0.553,0.256,-0.564,0.469,0.263,-0.562,0.717,0.764,-0.203,0.313,0.77,-0.253
224,0.509,0.313,-0.607,0.553,0.257,-0.564,0.469,0.264,-0.563,0.717,0.764,-0.197,0.313,0.774,-0.253
225,0.509,0.315,-0.607,0.553,0.259,-0.564,0.469,0.266,-0.563,0.717,0.765,-0.197,0.313,0.777,-0.252
226,0.509,0.315,-0.607,0.553,0.26,-0.565,0.469,0.267,-0.564,0.717,0.765,-0.197,0.313,0.778,-0.252
227,0.509,0.316,-0.623,0.553,0.261,-0.577,0.47,0.267,-0.578,0.716,0.765,-0.194,0.314,0.778,-0.259
228,0.51,0.316,-0.621,0.553,0.261,-0.576,0.47,0.267,-0.577,0.715,0.765,-0.189,0.314,0.778,-0.259
229,0.51,0.316,-0.621,0.553,0.261,-0.575,0.471,0.266,-0.576,0.715,0.765,-0.189,0.315,0.778,-0.259
230,0.51,0.315,-0.638,0.553,0.261,-0.592,0.472,0.266,-0.593,0.715,0.765,-0.206,0.316,0.778,-0.27
231,0.513,0.316,-0.638,0.553,0.261,-0.592,0.474,0.267,-0.594,0.715,0.765,-0.205,0.317,0.777,-0.271
232,0.516,0.318,-0.647,0.555,0.262,-0.601,0.476,0.268,-0.602,0.715,0.767,-0.213,0.318,0.776,-0.277
233,0.518,0.32,-0.629,0.556,0.264,-0.585,0.477,0.269,-0.587,0.715,0.767,-0.212,0.318,0.777,-0.277
234,0.52,0.321,-0.629,0.558,0.265,-0.585,0.479,0.269,-0.587,0.715,0.768,-0.212,0.319,0.777,-0.276
235,0.522,0.322,-0.627,0.559,0.266,-0.584,0.48,0.27,-0.586,0.715,0.768,-0.205,0.32,0.777,-0.275
236,0.527,0.321,-0.629,0.562,0.265,-0.585,0.484,0.269,-0.587,0.715,0.768,-0.206,0.321,0.777,-0.275
237,0.528,0.321,-0.639,0.563,0.265,-0.592,0.485,0.269,-0.595,0.714,0.768,-0.206,0.322,0.776,-0.277
238,0.528,0.322,-0.642,0.563,0.266,-0.595,0.485,0.27,-0.597,0.714,0.768,-0.206,0.322,0.776,-0.278
239,0.527,0.323,-0.646,0.563,0.267,-0.598,0.485,0.271,-0.6,0.714,0.768,-0.204,0.322,0.776,-0.281
240,0.526,0.326,-0.644,0.562,0.269,-0.597,0.485,0.273,-0.599,0.714,0.768,-0.205,0.322,0.776,-0.28
241,0.525,0.328,-0.641,0.561,0.271,-0.594,0.484,0.275,-0.595,0.713,0.768,-0.204,0.322,0.776,-0.276
242,0.524,0.331,-0.624,0.561,0.273,-0.579,0.483,0.279,-0.578,0.713,0.769,-0.204,0.322,0.777,-0.26
243,0.523,0.334,-0.62,0.56,0.275,-0.576,0.483,0.282,-0.575,0.713,0.769,-0.2,0.322,0.777,-0.26
244,0.523,0.336,-0.616,0.56,0.277,-0.572,0.483,0.285,-0.573,0.713,0.77,-0.192,0.322,0.777,-0.261
245,0.522,0.338,-0.614,0.559,0.279,-0.571,0.482,0.287,-0.571,0.712,0.77,-0.189,0.322,0.776,-0.259
246,0.521,0.343,-0.611,0.558,0.282,-0.566,0.481,0.291,-0.568,0.712,0.77,-0.18,0.323,0.776,-0.256
247,0.521,0.344,-0.609,0.558,0.284,-0.563,0.481,0.292,-0.567,0.711,0.769,-0.173,0.323,0.776,-0.257
248,0.521,0.344,-0.597,0.558,0.284,-0.552,0.481,0.292,-0.556,0.71,0.769,-0.17,0.323,0.775,-0.254
249,0.521,0.344,-0.576,0.558,0.284,-0.532,0.481,0.292,-0.536,0.71,0.769,-0.164,0.324,0.775,-0.247
250,0.521,0.344,-0.58,0.558,0.284,-0.537,0.481,0.292,-0.54,0.709,0.767,-0.166,0.324,0.775,-0.248
251,0.521,0.344,-0.584,0.558,0.284,-0.54,0.481,0.292,-0.543,0.709,0.766,-0.167,0.324,0.775,-0.248
252,0.521,0.344,-0.584,0.557,0.284,-0.543,0.481,0.292,-0.544,0.709,0.766,-0.178,0.324,0.775,-0.248
253,0.521,0.342,-0.599,0.557,0.284,-0.557,0.481,0.291,-0.56,0.709,0.765,-0.179,0.324,0.775,-0.256
254,0.521,0.341,-0.603,0.558,0.283,-0.56,0.481,0.29,-0.563,0.709,0.765,-0.179,0.324,0.775,-0.258
255,0.521,0.34,-0.605,0.558,0.283,-0.562,0.481,0.289,-0.566,0.709,0.765,-0.179,0.324,0.775,-0.263
256,0.521,0.339,-0.617,0.558,0.282,-0.573,0.481,0.289,-0.577,0.709,0.765,-0.182,0.324,0.775,-0.269
257,0.521,0.339,-0.623,0.558,0.282,-0.578,0.481,0.288,-0.583,0.709,0.765,-0.182,0.324,0.776,-0.274
258,0.521,0.338,-0.623,0.558,0.281,-0.578,0.481,0.287,-0.583,0.708,0.765,-0.178,0.324,0.776,-0.28
259,0.52,0.336,-0.617,0.557,0.281,-0.571,0.481,0.285,-0.575,0.708,0.765,-0.176,0.324,0.775,-0.269
260,0.519,0.336,-0.628,0.557,0.28,-0.581,0.48,0.285,-0.585,0.708,0.765,-0.177,0.324,0.774,-0.273
261,0.519,0.336,-0.625,0.557,0.28,-0.577,0.48,0.284,-0.581,0.708,0.765,-0.17,0.325,0.773,-0.273
262,0.519,0.336,-0.633,0.557,0.28,-0.586,0.48,0.284,-0.589,0.708,0.765,-0.183,0.325,0.773,-0.273
263,0.519,0.335,-0.633,0.557,0.28,-0.585,0.48,0.284,-0.588,0.707,0.765,-0.183,0.324,0.773,-0.273
264,0.519,0.335,-0.629,0.557,0.279,-0.58,0.481,0.284,-0.584,0.707,0.766,-0.184,0.324,0.773,-0.269
265,0.519,0.335,-0.594,0.558,0.279,-0.548,0.481,0.283,-0.549,0.707,0.768,-0.185,0.324,0.774,-0.247
266,0.52,0.335,-0.594,0.558,0.279,-0.548,0.481,0.283,-0.548,0.707,0.768,-0.186,0.324,0.774,-0.238
267,0.521,0.334,-0.59,0.559,0.279,-0.543,0.481,0.282,-0.543,0.708,0.768,-0.184,0.324,0.774,-0.235
268,0.521,0.332,-0.589,0.56,0.277,-0.54,0.481,0.28,-0.542,0.708,0.77,-0.172,0.324,0.774,-0.237
269,0.521,0.331,-0.59,0.56,0.276,-0.541,0.481,0.278,-0.543,0.708,0.77,-0.167,0.324,0.774,-0.25
270,0.521,0.328,-0.589,0.56,0.274,-0.539,0.48,0.277,-0.541,0.708,0.77,-0.16,0.324,0.775,-0.251
271,0.52,0.328,-0.591,0.559,0.273,-0.541,0.479,0.277,-0.543,0.709,0.77,-0.161,0.324,0.775,-0.255
272,0.517,0.328,-0.616,0.558,0.273,-0.569,0.476,0.277,-0.567,0.712,0.771,-0.192,0.324,0.776,-0.258
273,0.515,0.328,-0.631,0.558,0.272,-0.585,0.475,0.276,-0.583,0.712,0.771,-0.202,0.325,0.776,-0.261
274,0.514,0.327,-0.645,0.558,0.271,-0.599,0.475,0.275,-0.598,0.712,0.771,-0.211,0.325,0.774,-0.266
275,0.514,0.326,-0.644,0.558,0.271,-0.597,0.475,0.275,-0.597,0.711,0.77,-0.207,0.325,0.773,-0.266
276,0.514,0.324,-0.654,0.558,0.269,-0.605,0.475,0.273,-0.605,0.711,0.77,-0.21,0.325,0.77,-0.267
277,0.514,0.323,-0.649,0.558,0.268,-0.601,0.475,0.272,-0.601,0.71,0.769,-0.208,0.324,0.769,-0.265
278,0.514,0.323,-0.648,0.558,0.268,-0.6,0.475,0.272,-0.602,0.71,0.768,-0.207,0.323,0.769,-0.27
279,0.515,0.323,-0.654,0.558,0.267,-0.607,0.475,0.272,-0.612,0.71,0.767,-0.203,0.322,0.77,-0.297
280,0.515,0.321,-0.655,0.558,0.266,-0.607,0.474,0.271,-0.613,0.71,0.767,-0.201,0.321,0.77,-0.301
281,0.515,0.321,-0.681,0.558,0.266,-0.632,0.474,0.271,-0.639,0.711,0.767,-0.203,0.32,0.77,-0.317
282,0.515,0.317,-0.684,0.558,0.262,-0.633,0.474,0.268,-0.64,0.711,0.767,-0.203,0.32,0.77,-0.321
283,0.515,0.314,-0.661,0.558,0.26,-0.613,0.474,0.266,-0.617,0.711,0.767,-0.199,0.319,0.769,-0.307
284,0.515,0.313,-0.675,0.558,0.257,-0.628,0.473,0.264,-0.631,0.711,0.766,-0.217,0.319,0.767,-0.305
285,0.515,0.313,-0.716,0.558,0.256,-0.666,0.473,0.264,-0.671,0.711,0.766,-0.225,0.319,0.766,-0.325
286,0.515,0.313,-0.704,0.558,0.256,-0.655,0.473,0.264,-0.66,0.71,0.765,-0.224,0.319,0.765,-0.32
287,0.515,0.313,-0.699,0.558,0.256,-0.65,0.473,0.264,-0.654,0.71,0.766,-0.224,0.319,0.765,-0.318
288,0.515,0.313,-0.707,0.559,0.255,-0.658,0.473,0.263,-0.661,0.711,0.765,-0.231,0.318,0.765,-0.319
289,0.515,0.312,-0.703,0.559,0.254,-0.654,0.473,0.262,-0.657,0.711,0.765,-0.231,0.316,0.765,-0.317
290,0.516,0.311,-0.701,0.56,0.253,-0.653,0.473,0.26,-0.656,0.711,0.766,-0.227,0.315,0.766,-0.316
291,0.516,0.309,-0.693,0.561,0.252,-0.644,0.473,0.257,-0.648,0.711,0.766,-0.217,0.313,0.766,-0.316
292,0.516,0.307,-0.704,0.561,0.248,-0.653,0.473,0.251,-0.658,0.712,0.766,-0.222,0.312,0.766,-0.322
293,0.516,0.305,-0.702,0.562,0.244,-0.651,0.472,0.246,-0.656,0.712,0.767,-0.222,0.311,0.766,-0.322
294,0.516,0.303,-0.71,0.562,0.24,-0.658,0.472,0.241,-0.664,0.713,0.767,-0.225,0.31,0.766,-0.331
295,0.516,0.302,-0.732,0.562,0.239,-0.68,0.472,0.239,-0.687,0.713,0.767,-0.226,0.309,0.764,-0.342
296,0.516,0.3,-0.749,0.562,0.237,-0.695,0.472,0.237,-0.701,0.714,0.767,-0.238,0.307,0.764,-0.35
297,0.516,0.299,-0.74,0.563,0.235,-0.688,0.47,0.233,-0.692,0.714,0.767,-0.25,0.306,0.762,-0.349
298,0.516,0.299,-0.735,0.562,0.234,-0.684,0.47,0.232,-0.688,0.715,0.767,-0.25,0.305,0.761,-0.346
299,0.516,0.298,-0.732,0.562,0.233,-0.681,0.47,0.231,-0.686,0.716,0.767,-0.269,0.305,0.76,-0.33
300,0.516,0.298,-0.732,0.563,0.233,-0.682,0.47,0.231,-0.685,0.717,0.767,-0.268,0.305,0.759,-0.331
301,0.516,0.298,-0.751,0.563,0.233,-0.702,0.47,0.23,-0.705,0.717,0.767,-0.272,0.303,0.759,-0.339
302,0.516,0.299,-0.75,0.563,0.233,-0.703,0.469,0.23,-0.704,0.719,0.767,-0.274,0.301,0.759,-0.34
303,0.516,0.297,-0.748,0.563,0.23,-0.701,0.468,0.226,-0.702,0.72,0.767,-0.272,0.299,0.758,-0.339
304,0.516,0.294,-0.747,0.564,0.226,-0.7,0.468,0.221,-0.701,0.722,0.767,-0.277,0.298,0.756,-0.339
305,0.516,0.292,-0.727,0.564,0.223,-0.681,0.468,0.218,-0.681,0.723,0.766,-0.273,0.298,0.754,-0.321
306,0.516,0.291,-0.714,0.564,0.221,-0.669,0.468,0.215,-0.667,0.723,0.765,-0.269,0.298,0.753,-0.306
307,0.516,0.289,-0.69,0.564,0.218,-0.645,0.468,0.213,-0.643,0.723,0.763,-0.255,0.298,0.753,-0.292
308,0.516,0.286,-0.675,0.564,0.217,-0.63,0.468,0.21,-0.629,0.723,0.762,-0.239,0.298,0.753,-0.286
309,0.516,0.284,-0.68,0.564,0.216,-0.635,0.468,0.209,-0.634,0.722,0.762,-0.237,0.298,0.753,-0.29
310,0.516,0.282,-0.677,0.564,0.215,-0.631,0.468,0.207,-0.63,0.722,0.761,-0.232,0.298,0.754,-0.289
311,0.516,0.282,-0.666,0.564,0.214,-0.621,0.468,0.207,-0.62,0.722,0.761,-0.227,0.298,0.754,-0.283
312,0.516,0.281,-0.654,0.564,0.214,-0.608,0.468,0.207,-0.607,0.722,0.761,-0.219,0.298,0.754,-0.279
313,0.516,0.281,-0.659,0.564,0.214,-0.613,0.468,0.207,-0.613,0.722,0.761,-0.217,0.298,0.754,-0.281
314,0.516,0.282,-0.657,0.564,0.214,-0.612,0.468,0.207,-0.612,0.722,0.761,-0.212,0.298,0.754,-0.282
315,0.516,0.282,-0.66,0.564,0.214,-0.615,0.468,0.207,-0.615,0.722,0.761,-0.214,0.298,0.754,-0.283
316,0.516,0.282,-0.663,0.564,0.214,-0.617,0.468,0.207,-0.616,0.722,0.761,-0.218,0.297,0.754,-0.283
317,0.516,0.281,-0.688,0.565,0.213,-0.641,0.468,0.206,-0.639,0.723,0.762,-0.237,0.297,0.754,-0.287
318,0.516,0.281,-0.689,0.565,0.213,-0.642,0.468,0.206,-0.64,0.723,0.762,-0.239,0.297,0.755,-0.288
319,0.516,0.28,-0.693,0.565,0.212,-0.646,0.467,0.205,-0.643,0.723,0.762,-0.241,0.297,0.755,-0.289
320,0.516,0.279,-0.699,0.565,0.212,-0.651,0.467,0.204,-0.649,0.723,0.762,-0.245,0.297,0.755,-0.294
321,0.516,0.28,-0.699,0.565,0.212,-0.651,0.467,0.204,-0.649,0.723,0.763,-0.246,0.297,0.756,-0.294
322,0.516,0.28,-0.698,0.565,0.212,-0.651,0.467,0.205,-0.649,0.723,0.763,-0.246,0.297,0.756,-0.294
323,0.516,0.281,-0.694,0.565,0.212,-0.648,0.466,0.206,-0.646,0.723,0.764,-0.246,0.297,0.756,-0.294
324,0.516,0.282,-0.687,0.565,0.212,-0.642,0.466,0.208,-0.639,0.723,0.764,-0.246,0.297,0.755,-0.292
325,0.515,0.283,-0.684,0.565,0.213,-0.64,0.466,0.21,-0.637,0.722,0.765,-0.243,0.298,0.757,-0.292
326,0.515,0.284,-0.686,0.565,0.214,-0.64,0.466,0.211,-0.639,0.722,0.765,-0.239,0.298,0.762,-0.293
327,0.515,0.286,-0.686,0.564,0.218,-0.64,0.466,0.212,-0.639,0.722,0.765,-0.229,0.298,0.763,-0.297
328,0.514,0.289,-0.661,0.564,0.222,-0.618,0.466,0.219,-0.616,0.722,0.766,-0.225,0.3,0.764,-0.283
329,0.514,0.29,-0.662,0.564,0.224,-0.619,0.466,0.22,-0.618,0.722,0.767,-0.226,0.301,0.765,-0.284
330,0.514,0.291,-0.668,0.564,0.225,-0.623,0.466,0.224,-0.622,0.721,0.768,-0.226,0.302,0.765,-0.287
331,0.515,0.293,-0.661,0.563,0.231,-0.616,0.468,0.232,-0.616,0.721,0.768,-0.218,0.303,0.766,-0.286
332,0.515,0.296,-0.658,0.563,0.236,-0.613,0.469,0.24,-0.614,0.721,0.769,-0.211,0.305,0.766,-0.286
333,0.515,0.298,-0.636,0.563,0.238,-0.59,0.47,0.243,-0.592,0.721,0.77,-0.205,0.306,0.767,-0.274
334,0.515,0.301,-0.633,0.562,0.241,-0.588,0.47,0.249,-0.589,0.72,0.77,-0.205,0.308,0.767,-0.27
335,0.514,0.307,-0.618,0.56,0.25,-0.575,0.47,0.257,-0.575,0.719,0.77,-0.201,0.31,0.767,-0.259
336,0.514,0.312,-0.612,0.559,0.257,-0.57,0.471,0.264,-0.568,0.719,0.77,-0.202,0.312,0.766,-0.244
337,0.514,0.315,-0.614,0.558,0.26,-0.573,0.471,0.267,-0.57,0.719,0.77,-0.203,0.312,0.768,-0.246
338,0.513,0.316,-0.602,0.557,0.261,-0.561,0.471,0.268,-0.557,0.718,0.77,-0.203,0.313,0.768,-0.236
339,0.513,0.32,-0.595,0.556,0.263,-0.554,0.471,0.271,-0.551,0.718,0.77,-0.196,0.314,0.771,-0.238
340,0.512,0.32,-0.602,0.556,0.264,-0.56,0.471,0.271,-0.558,0.718,0.771,-0.199,0.314,0.772,-0.241
341,0.515,0.32,-0.602,0.557,0.264,-0.558,0.472,0.271,-0.559,0.718,0.772,-0.194,0.314,0.772,-0.242
342,0.518,0.319,-0.598,0.559,0.263,-0.553,0.475,0.271,-0.556,0.717,0.772,-0.179,0.314,0.771,-0.244
343,0.519,0.319,-0.588,0.559,0.263,-0.543,0.476,0.27,-0.546,0.717,0.772,-0.176,0.314,0.771,-0.244
344,0.52,0.321,-0.586,0.559,0.264,-0.542,0.477,0.272,-0.545,0.716,0.772,-0.172,0.314,0.771,-0.244
345,0.52,0.322,-0.587,0.559,0.264,-0.543,0.477,0.272,-0.546,0.715,0.772,-0.174,0.314,0.773,-0.245
346,0.521,0.322,-0.589,0.561,0.264,-0.545,0.478,0.272,-0.548,0.715,0.773,-0.176,0.314,0.773,-0.25
347,0.521,0.322,-0.602,0.561,0.264,-0.556,0.478,0.272,-0.56,0.715,0.775,-0.183,0.314,0.773,-0.258
348,0.522,0.322,-0.603,0.561,0.264,-0.557,0.478,0.272,-0.561,0.714,0.775,-0.183,0.314,0.773,-0.265
349,0.522,0.322,-0.603,0.562,0.264,-0.557,0.478,0.272,-0.561,0.714,0.775,-0.182,0.314,0.774,-0.267
350,0.522,0.322,-0.603,0.561,0.264,-0.557,0.478,0.272,-0.561,0.714,0.776,-0.184,0.314,0.774,-0.265
351,0.522,0.322,-0.584,0.561,0.264,-0.539,0.478,0.272,-0.543,0.713,0.776,-0.179,0.314,0.774,-0.255
352,0.521,0.322,-0.583,0.561,0.264,-0.538,0.478,0.272,-0.541,0.713,0.776,-0.178,0.314,0.774,-0.255
353,0.52,0.323,-0.596,0.561,0.264,-0.551,0.477,0.272,-0.553,0.712,0.776,-0.184,0.314,0.774,-0.254
354,0.519,0.323,-0.596,0.56,0.264,-0.551,0.477,0.272,-0.553,0.712,0.776,-0.183,0.313,0.774,-0.254
355,0.519,0.322,-0.596,0.56,0.264,-0.551,0.476,0.271,-0.553,0.712,0.774,-0.188,0.312,0.773,-0.248
356,0.519,0.322,-0.598,0.56,0.264,-0.554,0.476,0.271,-0.555,0.712,0.773,-0.19,0.312,0.772,-0.243
357,0.516,0.322,-0.648,0.559,0.264,-0.605,0.475,0.271,-0.604,0.712,0.773,-0.221,0.311,0.771,-0.257
358,0.516,0.318,-0.647,0.559,0.26,-0.603,0.475,0.268,-0.602,0.712,0.772,-0.221,0.311,0.77,-0.261
359,0.515,0.315,-0.621,0.559,0.257,-0.578,0.475,0.266,-0.577,0.713,0.773,-0.209,0.311,0.77,-0.26
360,0.515,0.314,-0.621,0.559,0.255,-0.577,0.475,0.265,-0.577,0.714,0.773,-0.208,0.312,0.765,-0.261
361,0.516,0.311,-0.597,0.56,0.252,-0.555,0.475,0.26,-0.555,0.715,0.772,-0.194,0.312,0.762,-0.255
362,0.516,0.309,-0.607,0.562,0.249,-0.562,0.475,0.255,-0.562,0.716,0.773,-0.194,0.311,0.763,-0.257
363,0.516,0.307,-0.607,0.564,0.246,-0.562,0.475,0.25,-0.562,0.716,0.774,-0.194,0.311,0.763,-0.257
364,0.517,0.307,-0.658,0.565,0.242,-0.613,0.475,0.245,-0.613,0.717,0.773,-0.218,0.31,0.762,-0.272
365,0.516,0.306,-0.678,0.566,0.239,-0.633,0.473,0.24,-0.632,0.719,0.774,-0.223,0.309,0.762,-0.283
366,0.516,0.302,-0.688,0.566,0.234,-0.641,0.472,0.232,-0.641,0.721,0.774,-0.225,0.309,0.763,-0.293
367,0.516,0.296,-0.678,0.566,0.228,-0.632,0.471,0.223,-0.631,0.722,0.774,-0.224,0.308,0.764,-0.291
368,0.516,0.295,-0.682,0.566,0.227,-0.636,0.471,0.222,-0.635,0.722,0.774,-0.227,0.306,0.765,-0.298
369,0.516,0.295,-0.689,0.566,0.227,-0.643,0.471,0.223,-0.643,0.723,0.773,-0.235,0.305,0.765,-0.3
370,0.516,0.294,-0.683,0.567,0.226,-0.638,0.471,0.223,-0.637,0.724,0.771,-0.233,0.304,0.765,-0.298
371,0.517,0.292,-0.687,0.568,0.224,-0.641,0.471,0.22,-0.64,0.725,0.768,-0.235,0.303,0.765,-0.296
372,0.518,0.291,-0.7,0.568,0.222,-0.653,0.471,0.219,-0.652,0.725,0.766,-0.24,0.302,0.765,-0.301
373,0.518,0.29,-0.734,0.569,0.222,-0.684,0.471,0.218,-0.685,0.727,0.765,-0.254,0.302,0.765,-0.318
374,0.52,0.289,-0.722,0.569,0.219,-0.674,0.471,0.216,-0.674,0.727,0.762,-0.258,0.301,0.764,-0.315
375,0.521,0.287,-0.716,0.57,0.217,-0.669,0.472,0.214,-0.668,0.728,0.762,-0.257,0.301,0.764,-0.313
376,0.521,0.284,-0.726,0.57,0.216,-0.679,0.472,0.209,-0.678,0.729,0.762,-0.266,0.301,0.763,-0.313
377,0.522,0.279,-0.752,0.572,0.211,-0.703,0.472,0.203,-0.701,0.732,0.762,-0.279,0.299,0.763,-0.333
378,0.522,0.277,-0.691,0.573,0.209,-0.643,0.472,0.2,-0.643,0.734,0.762,-0.231,0.298,0.763,-0.314
379,0.522,0.274,-0.682,0.574,0.208,-0.633,0.472,0.197,-0.634,0.736,0.763,-0.223,0.298,0.763,-0.311
380,0.522,0.274,-0.685,0.574,0.207,-0.637,0.471,0.197,-0.635,0.737,0.763,-0.232,0.298,0.763,-0.307
381,0.522,0.274,-0.651,0.574,0.207,-0.605,0.471,0.197,-0.602,0.737,0.764,-0.22,0.298,0.763,-0.279
382,0.521,0.274,-0.656,0.574,0.207,-0.613,0.471,0.197,-0.608,0.737,0.765,-0.235,0.297,0.763,-0.281
383,0.521,0.274,-0.662,0.574,0.207,-0.617,0.471,0.197,-0.614,0.738,0.768,-0.237,0.297,0.763,-0.281
384,0.521,0.274,-0.659,0.574,0.207,-0.615,0.47,0.197,-0.611,0.739,0.769,-0.232,0.297,0.763,-0.275
385,0.521,0.274,-0.659,0.574,0.207,-0.615,0.47,0.198,-0.611,0.739,0.769,-0.231,0.297,0.762,-0.276
386,0.522,0.274,-0.671,0.575,0.207,-0.628,0.471,0.198,-0.622,0.739,0.769,-0.24,0.297,0.76,-0.277
387,0.522,0.274,-0.696,0.575,0.207,-0.653,0.47,0.198,-0.647,0.739,0.768,-0.253,0.297,0.76,-0.279
388,0.522,0.274,-0.688,0.575,0.206,-0.645,0.47,0.198,-0.639,0.74,0.768,-0.25,0.297,0.759,-0.274
389,0.522,0.274,-0.688,0.575,0.206,-0.645,0.47,0.198,-0.639,0.74,0.768,-0.246,0.296,0.759,-0.275
390,0.522,0.274,-0.642,0.575,0.206,-0.598,0.47,0.198,-0.595,0.739,0.768,-0.205,0.295,0.759,-0.263
391,0.522,0.275,-0.648,0.575,0.206,-0.604,0.47,0.199,-0.6,0.738,0.767,-0.208,0.295,0.759,-0.264
392,0.522,0.275,-0.633,0.575,0.206,-0.589,0.47,0.199,-0.587,0.738,0.767,-0.205,0.294,0.759,-0.257
393,0.522,0.275,-0.637,0.575,0.206,-0.593,0.47,0.199,-0.589,0.738,0.767,-0.206,0.294,0.759,-0.257
394,0.522,0.275,-0.642,0.575,0.206,-0.598,0.47,0.199,-0.594,0.738,0.765,-0.207,0.295,0.758,-0.26
395,0.522,0.276,-0.639,0.575,0.206,-0.595,0.47,0.2,-0.593,0.737,0.763,-0.205,0.295,0.756,-0.258
396,0.522,0.276,-0.6,0.575,0.206,-0.558,0.47,0.2,-0.556,0.736,0.762,-0.192,0.295,0.753,-0.24
397,0.522,0.277,-0.575,0.575,0.206,-0.537,0.47,0.201,-0.536,0.736,0.761,-0.183,0.296,0.752,-0.236
398,0.522,0.278,-0.571,0.575,0.207,-0.533,0.47,0.203,-0.532,0.736,0.76,-0.181,0.297,0.751,-0.231
399,0.523,0.279,-0.576,0.576,0.208,-0.54,0.47,0.204,-0.537,0.736,0.76,-0.189,0.297,0.751,-0.233
400,0.523,0.28,-0.589,0.576,0.208,-0.554,0.47,0.205,-0.551,0.736,0.76,-0.189,0.297,0.752,-0.234
401,0.523,0.282,-0.596,0.576,0.21,-0.559,0.47,0.207,-0.557,0.736,0.76,-0.189,0.297,0.752,-0.236
402,0.524,0.284,-0.633,0.575,0.211,-0.591,0.47,0.211,-0.59,0.736,0.76,-0.194,0.297,0.755,-0.254
403,0.525,0.284,-0.628,0.575,0.211,-0.584,0.471,0.212,-0.585,0.736,0.76,-0.182,0.297,0.756,-0.256
404,0.525,0.288,-0.629,0.575,0.216,-0.585,0.472,0.216,-0.586,0.734,0.76,-0.183,0.298,0.757,-0.257
405,0.525,0.288,-0.602,0.575,0.216,-0.559,0.472,0.216,-0.56,0.732,0.76,-0.172,0.298,0.756,-0.25
406,0.525,0.288,-0.601,0.574,0.216,-0.556,0.472,0.216,-0.558,0.731,0.76,-0.167,0.299,0.756,-0.248
407,0.524,0.288,-0.585,0.573,0.216,-0.54,0.472,0.216,-0.542,0.731,0.761,-0.159,0.299,0.759,-0.248
408,0.524,0.288,-0.588,0.573,0.217,-0.544,0.472,0.218,-0.546,0.73,0.761,-0.159,0.299,0.76,-0.247
409,0.524,0.288,-0.61,0.572,0.217,-0.564,0.472,0.218,-0.566,0.73,0.761,-0.161,0.3,0.76,-0.26
410,0.524,0.289,-0.614,0.571,0.219,-0.568,0.473,0.221,-0.57,0.729,0.761,-0.162,0.3,0.761,-0.261
411,0.524,0.29,-0.615,0.571,0.224,-0.569,0.473,0.225,-0.571,0.728,0.762,-0.17,0.302,0.761,-0.261
