frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
785,0.547,0.524,-0.67,0.584,0.45,-0.627,0.501,0.458,-0.629,0.749,0.957,-0.222,0.328,0.915,-0.317
786,0.547,0.524,-0.67,0.584,0.45,-0.628,0.501,0.458,-0.629,0.75,0.957,-0.225,0.328,0.915,-0.316
787,0.546,0.524,-0.67,0.584,0.45,-0.629,0.501,0.458,-0.629,0.751,0.957,-0.225,0.328,0.915,-0.315
788,0.546,0.524,-0.673,0.584,0.45,-0.632,0.501,0.458,-0.632,0.752,0.957,-0.228,0.328,0.916,-0.316
789,0.546,0.524,-0.668,0.584,0.451,-0.625,0.501,0.459,-0.628,0.752,0.958,-0.204,0.328,0.916,-0.315
790,0.546,0.524,-0.668,0.584,0.451,-0.625,0.501,0.459,-0.627,0.753,0.958,-0.207,0.328,0.916,-0.316
791,0.546,0.525,-0.664,0.584,0.451,-0.622,0.501,0.459,-0.624,0.753,0.958,-0.207,0.328,0.916,-0.314
792,0.546,0.525,-0.66,0.584,0.452,-0.62,0.501,0.46,-0.621,0.753,0.958,-0.213,0.328,0.916,-0.306
793,0.546,0.526,-0.674,0.584,0.452,-0.633,0.501,0.461,-0.633,0.753,0.958,-0.217,0.328,0.916,-0.312
794,0.546,0.527,-0.666,0.584,0.453,-0.626,0.501,0.462,-0.625,0.753,0.958,-0.215,0.328,0.916,-0.309
795,0.546,0.527,-0.661,0.584,0.454,-0.622,0.501,0.462,-0.621,0.752,0.958,-0.214,0.328,0.916,-0.307
796,0.546,0.528,-0.645,0.584,0.454,-0.606,0.501,0.463,-0.605,0.752,0.958,-0.212,0.328,0.916,-0.299
797,0.546,0.528,-0.645,0.584,0.454,-0.606,0.501,0.463,-0.606,0.752,0.958,-0.212,0.328,0.916,-0.299
798,0.546,0.528,-0.648,0.584,0.454,-0.608,0.501,0.463,-0.607,0.752,0.958,-0.213,0.328,0.916,-0.301
799,0.546,0.528,-0.652,0.584,0.454,-0.611,0.501,0.463,-0.612,0.752,0.958,-0.212,0.328,0.916,-0.312
800,0.546,0.527,-0.67,0.584,0.453,-0.626,0.501,0.463,-0.629,0.752,0.958,-0.211,0.327,0.916,-0.323
801,0.546,0.527,-0.669,0.584,0.452,-0.625,0.501,0.462,-0.629,0.752,0.958,-0.213,0.327,0.916,-0.322
802,0.546,0.526,-0.666,0.584,0.452,-0.622,0.501,0.462,-0.624,0.752,0.958,-0.214,0.327,0.916,-0.321
803,0.546,0.526,-0.666,0.584,0.452,-0.622,0.5,0.462,-0.624,0.752,0.958,-0.222,0.327,0.916,-0.319
804,0.546,0.526,-0.663,0.584,0.451,-0.62,0.5,0.462,-0.622,0.752,0.959,-0.222,0.327,0.916,-0.318
805,0.546,0.526,-0.657,0.584,0.451,-0.615,0.5,0.462,-0.616,0.752,0.959,-0.222,0.327,0.916,-0.312
806,0.546,0.526,-0.649,0.584,0.451,-0.609,0.5,0.462,-0.609,0.752,0.959,-0.221,0.327,0.916,-0.306
807,0.546,0.526,-0.643,0.584,0.451,-0.603,0.5,0.461,-0.603,0.753,0.959,-0.213,0.327,0.916,-0.305
808,0.546,0.526,-0.643,0.584,0.451,-0.602,0.5,0.461,-0.603,0.753,0.959,-0.213,0.327,0.916,-0.305
809,0.546,0.526,-0.636,0.584,0.45,-0.595,0.5,0.46,-0.596,0.753,0.959,-0.208,0.327,0.916,-0.299
810,0.546,0.526,-0.634,0.584,0.45,-0.593,0.5,0.46,-0.594,0.754,0.959,-0.208,0.327,0.916,-0.296
811,0.546,0.525,-0.634,0.584,0.45,-0.593,0.5,0.46,-0.594,0.754,0.959,-0.209,0.327,0.916,-0.296
812,0.546,0.523,-0.637,0.584,0.447,-0.596,0.5,0.456,-0.597,0.754,0.958,-0.21,0.327,0.916,-0.298
813,0.546,0.522,-0.638,0.584,0.446,-0.596,0.5,0.454,-0.597,0.754,0.958,-0.211,0.327,0.916,-0.297
814,0.546,0.522,-0.643,0.584,0.446,-0.601,0.5,0.454,-0.601,0.754,0.958,-0.213,0.328,0.916,-0.298
815,0.546,0.522,-0.658,0.584,0.446,-0.616,0.5,0.454,-0.617,0.754,0.958,-0.213,0.328,0.916,-0.304
816,0.546,0.522,-0.671,0.584,0.446,-0.628,0.5,0.454,-0.63,0.754,0.958,-0.214,0.328,0.916,-0.311
817,0.546,0.523,-0.669,0.584,0.447,-0.626,0.5,0.455,-0.628,0.754,0.958,-0.216,0.328,0.916,-0.311
818,0.546,0.524,-0.668,0.584,0.448,-0.625,0.5,0.456,-0.627,0.754,0.957,-0.216,0.328,0.917,-0.311
819,0.546,0.524,-0.668,0.584,0.448,-0.625,0.5,0.457,-0.628,0.754,0.957,-0.207,0.328,0.917,-0.316
820,0.546,0.526,-0.668,0.584,0.45,-0.625,0.5,0.458,-0.627,0.753,0.957,-0.207,0.328,0.917,-0.315
821,0.546,0.527,-0.653,0.584,0.451,-0.614,0.5,0.459,-0.614,0.752,0.957,-0.208,0.328,0.916,-0.303
822,0.546,0.527,-0.652,0.584,0.451,-0.612,0.5,0.46,-0.613,0.752,0.957,-0.205,0.328,0.916,-0.303
823,0.546,0.527,-0.631,0.584,0.451,-0.593,0.5,0.46,-0.592,0.752,0.957,-0.2,0.328,0.916,-0.29
824,0.546,0.527,-0.63,0.584,0.452,-0.591,0.5,0.46,-0.591,0.751,0.957,-0.199,0.328,0.916,-0.29
825,0.546,0.528,-0.63,0.583,0.452,-0.591,0.5,0.461,-0.59,0.751,0.957,-0.2,0.328,0.916,-0.288
826,0.546,0.528,-0.621,0.583,0.453,-0.583,0.5,0.461,-0.582,0.752,0.957,-0.199,0.329,0.916,-0.281
827,0.546,0.528,-0.617,0.583,0.453,-0.579,0.5,0.462,-0.578,0.751,0.956,-0.197,0.329,0.915,-0.279
828,0.546,0.529,-0.619,0.583,0.453,-0.581,0.501,0.463,-0.58,0.751,0.956,-0.197,0.329,0.916,-0.28
829,0.546,0.529,-0.618,0.583,0.453,-0.58,0.501,0.463,-0.579,0.751,0.956,-0.196,0.329,0.916,-0.281
830,0.546,0.529,-0.619,0.584,0.453,-0.58,0.501,0.463,-0.58,0.751,0.956,-0.194,0.33,0.916,-0.281
831,0.546,0.529,-0.619,0.584,0.453,-0.58,0.501,0.463,-0.58,0.751,0.956,-0.189,0.33,0.916,-0.282
832,0.546,0.53,-0.624,0.584,0.454,-0.584,0.501,0.463,-0.584,0.751,0.956,-0.19,0.33,0.916,-0.288
833,0.547,0.53,-0.624,0.584,0.455,-0.584,0.501,0.464,-0.584,0.751,0.956,-0.193,0.33,0.916,-0.288
834,0.547,0.531,-0.624,0.584,0.455,-0.584,0.501,0.465,-0.584,0.751,0.956,-0.192,0.33,0.917,-0.29
835,0.547,0.531,-0.627,0.583,0.455,-0.586,0.501,0.465,-0.587,0.751,0.956,-0.189,0.33,0.917,-0.294
836,0.547,0.531,-0.627,0.583,0.455,-0.586,0.501,0.465,-0.587,0.751,0.956,-0.184,0.33,0.917,-0.294
837,0.547,0.531,-0.627,0.583,0.455,-0.586,0.501,0.465,-0.588,0.751,0.956,-0.184,0.33,0.917,-0.295
838,0.547,0.532,-0.649,0.583,0.455,-0.606,0.501,0.465,-0.609,0.751,0.956,-0.184,0.33,0.917,-0.303
839,0.547,0.532,-0.648,0.583,0.456,-0.605,0.501,0.465,-0.608,0.751,0.956,-0.184,0.33,0.917,-0.304
840,0.547,0.532,-0.648,0.584,0.456,-0.605,0.501,0.465,-0.608,0.751,0.956,-0.188,0.33,0.917,-0.305
841,0.547,0.532,-0.639,0.584,0.456,-0.598,0.501,0.465,-0.599,0.751,0.956,-0.188,0.33,0.917,-0.3
842,0.547,0.532,-0.634,0.584,0.456,-0.593,0.502,0.465,-0.594,0.75,0.956,-0.188,0.33,0.917,-0.297
843,0.547,0.532,-0.632,0.584,0.456,-0.591,0.502,0.465,-0.593,0.75,0.956,-0.188,0.33,0.917,-0.294
844,0.547,0.532,-0.631,0.584,0.457,-0.591,0.502,0.466,-0.592,0.75,0.956,-0.191,0.33,0.917,-0.293
845,0.547,0.532,-0.631,0.584,0.457,-0.591,0.502,0.466,-0.592,0.75,0.956,-0.19,0.33,0.917,-0.294
846,0.548,0.533,-0.62,0.584,0.457,-0.58,0.502,0.466,-0.582,0.75,0.956,-0.18,0.33,0.917,-0.289
847,0.548,0.533,-0.62,0.584,0.457,-0.579,0.503,0.466,-0.582,0.751,0.956,-0.179,0.33,0.917,-0.289
848,0.548,0.533,-0.621,0.584,0.457,-0.58,0.503,0.466,-0.583,0.75,0.956,-0.179,0.33,0.917,-0.29
849,0.548,0.533,-0.62,0.584,0.457,-0.579,0.503,0.466,-0.582,0.75,0.956,-0.179,0.33,0.917,-0.289
850,0.548,0.532,-0.625,0.584,0.457,-0.584,0.503,0.466,-0.587,0.75,0.956,-0.184,0.33,0.917,-0.289
851,0.548,0.532,-0.626,0.584,0.457,-0.586,0.503,0.466,-0.588,0.75,0.956,-0.188,0.33,0.917,-0.289
852,0.548,0.532,-0.625,0.584,0.457,-0.585,0.503,0.466,-0.587,0.75,0.955,-0.188,0.33,0.917,-0.288
853,0.548,0.532,-0.624,0.584,0.457,-0.584,0.503,0.466,-0.585,0.75,0.955,-0.189,0.33,0.917,-0.286
854,0.548,0.532,-0.624,0.584,0.457,-0.584,0.503,0.466,-0.586,0.75,0.955,-0.189,0.33,0.917,-0.288
855,0.549,0.532,-0.624,0.584,0.457,-0.584,0.503,0.466,-0.586,0.749,0.955,-0.189,0.33,0.917,-0.288
856,0.549,0.532,-0.623,0.584,0.457,-0.584,0.503,0.466,-0.585,0.749,0.955,-0.19,0.33,0.916,-0.287
857,0.549,0.532,-0.623,0.584,0.456,-0.584,0.504,0.466,-0.585,0.749,0.955,-0.19,0.33,0.916,-0.287
858,0.549,0.531,-0.617,0.584,0.456,-0.576,0.504,0.466,-0.578,0.749,0.954,-0.175,0.33,0.916,-0.287
859,0.549,0.531,-0.617,0.584,0.456,-0.576,0.504,0.466,-0.579,0.749,0.954,-0.176,0.33,0.916,-0.287
860,0.549,0.531,-0.608,0.584,0.456,-0.569,0.504,0.466,-0.57,0.748,0.954,-0.177,0.33,0.916,-0.279
861,0.549,0.531,-0.605,0.584,0.456,-0.567,0.504,0.466,-0.568,0.748,0.954,-0.177,0.33,0.916,-0.276
862,0.549,0.531,-0.605,0.584,0.455,-0.566,0.504,0.466,-0.568,0.748,0.954,-0.177,0.33,0.916,-0.276
863,0.549,0.531,-0.605,0.584,0.455,-0.566,0.504,0.466,-0.567,0.748,0.954,-0.177,0.33,0.915,-0.275
864,0.549,0.531,-0.602,0.584,0.455,-0.564,0.504,0.466,-0.565,0.748,0.954,-0.178,0.33,0.915,-0.274
865,0.549,0.53,-0.603,0.584,0.455,-0.564,0.504,0.466,-0.565,0.748,0.954,-0.178,0.33,0.915,-0.274
866,0.549,0.53,-0.603,0.584,0.455,-0.564,0.504,0.466,-0.565,0.748,0.954,-0.177,0.33,0.914,-0.275
867,0.549,0.53,-0.603,0.584,0.455,-0.565,0.504,0.466,-0.566,0.748,0.954,-0.174,0.33,0.914,-0.275
868,0.549,0.53,-0.604,0.584,0.455,-0.565,0.504,0.466,-0.566,0.748,0.954,-0.165,0.33,0.914,-0.28
869,0.549,0.53,-0.601,0.584,0.455,-0.562,0.503,0.466,-0.564,0.748,0.955,-0.159,0.329,0.914,-0.28
870,0.549,0.53,-0.598,0.584,0.455,-0.558,0.503,0.466,-0.56,0.748,0.954,-0.16,0.329,0.914,-0.277
871,0.549,0.53,-0.598,0.584,0.454,-0.558,0.503,0.466,-0.56,0.748,0.954,-0.161,0.329,0.914,-0.276
872,0.549,0.53,-0.596,0.584,0.454,-0.556,0.503,0.466,-0.558,0.748,0.954,-0.161,0.329,0.914,-0.274
873,0.549,0.53,-0.596,0.584,0.454,-0.556,0.503,0.466,-0.557,0.748,0.954,-0.162,0.328,0.915,-0.273
874,0.549,0.53,-0.596,0.584,0.453,-0.556,0.503,0.466,-0.557,0.748,0.954,-0.162,0.328,0.914,-0.273
875,0.549,0.529,-0.598,0.584,0.453,-0.557,0.503,0.465,-0.559,0.748,0.954,-0.164,0.328,0.914,-0.274
876,0.549,0.529,-0.598,0.584,0.453,-0.557,0.503,0.465,-0.559,0.748,0.954,-0.164,0.328,0.914,-0.274
877,0.549,0.529,-0.599,0.584,0.453,-0.558,0.503,0.466,-0.56,0.748,0.954,-0.165,0.329,0.914,-0.275
878,0.549,0.529,-0.596,0.584,0.453,-0.555,0.503,0.465,-0.557,0.748,0.954,-0.165,0.329,0.913,-0.272
879,0.549,0.529,-0.596,0.584,0.453,-0.556,0.503,0.465,-0.557,0.749,0.954,-0.167,0.329,0.913,-0.271
880,0.55,0.529,-0.599,0.584,0.453,-0.559,0.503,0.466,-0.561,0.748,0.954,-0.171,0.329,0.912,-0.272
881,0.55,0.529,-0.604,0.584,0.453,-0.564,0.503,0.465,-0.567,0.748,0.954,-0.174,0.329,0.911,-0.276
882,0.55,0.529,-0.603,0.584,0.453,-0.563,0.504,0.465,-0.566,0.748,0.954,-0.172,0.329,0.91,-0.276
883,0.55,0.528,-0.6,0.584,0.453,-0.559,0.504,0.465,-0.562,0.748,0.954,-0.164,0.329,0.91,-0.275
884,0.55,0.528,-0.599,0.584,0.453,-0.558,0.504,0.465,-0.561,0.748,0.954,-0.166,0.329,0.91,-0.271
885,0.549,0.527,-0.6,0.584,0.452,-0.56,0.503,0.465,-0.562,0.748,0.953,-0.168,0.328,0.91,-0.273
886,0.549,0.527,-0.604,0.584,0.452,-0.564,0.503,0.465,-0.566,0.748,0.953,-0.173,0.328,0.91,-0.275
887,0.549,0.527,-0.598,0.584,0.452,-0.558,0.503,0.465,-0.559,0.748,0.953,-0.172,0.328,0.91,-0.271
888,0.548,0.527,-0.593,0.584,0.452,-0.553,0.503,0.465,-0.554,0.747,0.953,-0.172,0.328,0.909,-0.266
889,0.548,0.527,-0.593,0.584,0.452,-0.553,0.502,0.465,-0.554,0.747,0.953,-0.172,0.328,0.909,-0.266
890,0.548,0.527,-0.595,0.583,0.452,-0.556,0.502,0.465,-0.557,0.747,0.952,-0.173,0.328,0.909,-0.268
891,0.548,0.527,-0.599,0.583,0.452,-0.559,0.502,0.465,-0.561,0.747,0.952,-0.173,0.328,0.908,-0.271
892,0.548,0.527,-0.603,0.583,0.452,-0.563,0.502,0.465,-0.566,0.747,0.952,-0.167,0.328,0.908,-0.28
893,0.548,0.527,-0.604,0.583,0.452,-0.564,0.502,0.465,-0.567,0.747,0.952,-0.168,0.328,0.908,-0.282
894,0.548,0.527,-0.604,0.583,0.452,-0.564,0.502,0.464,-0.567,0.748,0.953,-0.166,0.328,0.908,-0.282
895,0.548,0.527,-0.604,0.583,0.452,-0.564,0.501,0.464,-0.566,0.748,0.953,-0.169,0.327,0.908,-0.278
896,0.547,0.526,-0.606,0.583,0.451,-0.565,0.501,0.464,-0.569,0.748,0.953,-0.168,0.327,0.909,-0.28
897,0.547,0.526,-0.606,0.583,0.451,-0.565,0.501,0.464,-0.569,0.748,0.953,-0.169,0.327,0.909,-0.28
898,0.547,0.526,-0.6,0.583,0.451,-0.559,0.501,0.464,-0.561,0.749,0.953,-0.164,0.327,0.91,-0.276
899,0.547,0.526,-0.599,0.583,0.451,-0.558,0.501,0.464,-0.56,0.749,0.954,-0.169,0.327,0.91,-0.272
900,0.547,0.526,-0.599,0.583,0.451,-0.558,0.501,0.464,-0.56,0.749,0.954,-0.169,0.327,0.91,-0.273
901,0.547,0.526,-0.601,0.583,0.451,-0.56,0.501,0.464,-0.561,0.749,0.955,-0.169,0.327,0.91,-0.274
902,0.547,0.526,-0.601,0.583,0.451,-0.56,0.501,0.464,-0.561,0.75,0.954,-0.165,0.328,0.911,-0.275
903,0.547,0.526,-0.593,0.583,0.451,-0.552,0.501,0.464,-0.553,0.75,0.954,-0.165,0.328,0.911,-0.265
904,0.547,0.525,-0.586,0.583,0.451,-0.546,0.501,0.463,-0.546,0.75,0.954,-0.165,0.328,0.911,-0.261
905,0.547,0.525,-0.586,0.583,0.45,-0.546,0.501,0.463,-0.546,0.75,0.954,-0.167,0.328,0.911,-0.257
906,0.547,0.525,-0.586,0.583,0.45,-0.546,0.501,0.463,-0.546,0.75,0.954,-0.168,0.328,0.911,-0.257
907,0.547,0.525,-0.587,0.583,0.45,-0.547,0.501,0.463,-0.547,0.75,0.954,-0.172,0.328,0.911,-0.258
908,0.547,0.524,-0.584,0.583,0.45,-0.545,0.501,0.463,-0.544,0.751,0.954,-0.174,0.328,0.911,-0.252
909,0.547,0.524,-0.584,0.583,0.45,-0.546,0.501,0.463,-0.544,0.751,0.955,-0.175,0.329,0.911,-0.253
910,0.547,0.525,-0.577,0.583,0.45,-0.539,0.501,0.463,-0.536,0.751,0.955,-0.175,0.329,0.91,-0.245
911,0.547,0.525,-0.577,0.583,0.451,-0.539,0.502,0.464,-0.537,0.751,0.954,-0.174,0.329,0.91,-0.244
912,0.547,0.526,-0.575,0.583,0.452,-0.537,0.502,0.464,-0.535,0.751,0.954,-0.174,0.329,0.91,-0.243
913,0.547,0.526,-0.579,0.583,0.452,-0.542,0.502,0.464,-0.539,0.751,0.954,-0.178,0.329,0.909,-0.244
914,0.547,0.526,-0.579,0.583,0.452,-0.542,0.502,0.464,-0.539,0.751,0.954,-0.177,0.329,0.909,-0.244
915,0.547,0.526,-0.584,0.583,0.452,-0.547,0.502,0.464,-0.544,0.752,0.954,-0.183,0.33,0.909,-0.247
916,0.547,0.526,-0.584,0.583,0.452,-0.547,0.502,0.463,-0.544,0.752,0.954,-0.182,0.33,0.909,-0.247
917,0.547,0.526,-0.585,0.583,0.452,-0.549,0.502,0.463,-0.545,0.752,0.954,-0.182,0.329,0.908,-0.248
918,0.547,0.526,-0.591,0.583,0.452,-0.553,0.501,0.464,-0.552,0.752,0.954,-0.181,0.329,0.908,-0.253
919,0.546,0.526,-0.592,0.583,0.452,-0.554,0.501,0.464,-0.553,0.752,0.954,-0.181,0.329,0.908,-0.254
920,0.546,0.526,-0.596,0.583,0.452,-0.558,0.501,0.464,-0.557,0.752,0.955,-0.181,0.329,0.909,-0.259
921,0.546,0.526,-0.596,0.583,0.452,-0.558,0.501,0.464,-0.557,0.752,0.954,-0.181,0.329,0.909,-0.259
922,0.546,0.526,-0.598,0.583,0.452,-0.559,0.501,0.464,-0.558,0.752,0.955,-0.182,0.329,0.908,-0.259
923,0.546,0.527,-0.604,0.583,0.453,-0.565,0.501,0.464,-0.564,0.752,0.955,-0.185,0.329,0.908,-0.263
924,0.546,0.527,-0.604,0.583,0.453,-0.566,0.501,0.464,-0.565,0.752,0.955,-0.187,0.329,0.908,-0.263
925,0.546,0.527,-0.605,0.583,0.453,-0.566,0.501,0.464,-0.565,0.752,0.955,-0.188,0.329,0.908,-0.264
926,0.546,0.527,-0.61,0.583,0.453,-0.571,0.501,0.464,-0.57,0.753,0.955,-0.193,0.33,0.909,-0.267
927,0.547,0.526,-0.613,0.583,0.452,-0.573,0.501,0.464,-0.573,0.753,0.955,-0.192,0.33,0.909,-0.272
928,0.547,0.526,-0.614,0.584,0.452,-0.574,0.502,0.464,-0.574,0.753,0.955,-0.193,0.33,0.909,-0.273
929,0.548,0.526,-0.613,0.584,0.452,-0.572,0.502,0.464,-0.573,0.753,0.955,-0.184,0.33,0.909,-0.273
930,0.549,0.526,-0.612,0.584,0.452,-0.571,0.503,0.463,-0.573,0.753,0.956,-0.177,0.33,0.909,-0.274
931,0.549,0.526,-0.61,0.584,0.452,-0.569,0.503,0.463,-0.571,0.753,0.956,-0.177,0.33,0.909,-0.274
932,0.549,0.526,-0.61,0.584,0.452,-0.569,0.503,0.463,-0.572,0.753,0.956,-0.177,0.33,0.909,-0.276
933,0.549,0.526,-0.618,0.584,0.451,-0.575,0.503,0.463,-0.579,0.753,0.956,-0.177,0.33,0.909,-0.285
934,0.55,0.526,-0.625,0.584,0.452,-0.583,0.503,0.463,-0.587,0.752,0.955,-0.18,0.33,0.909,-0.29
935,0.55,0.526,-0.651,0.584,0.452,-0.607,0.504,0.463,-0.613,0.752,0.956,-0.179,0.33,0.909,-0.312
936,0.55,0.526,-0.647,0.584,0.452,-0.604,0.504,0.463,-0.609,0.751,0.956,-0.179,0.33,0.909,-0.311
937,0.55,0.526,-0.661,0.584,0.452,-0.617,0.504,0.463,-0.623,0.751,0.956,-0.178,0.33,0.909,-0.317
938,0.55,0.526,-0.655,0.584,0.452,-0.612,0.504,0.463,-0.617,0.751,0.956,-0.181,0.33,0.909,-0.314
939,0.55,0.526,-0.671,0.584,0.452,-0.626,0.504,0.463,-0.63,0.751,0.957,-0.185,0.33,0.909,-0.316
940,0.547,0.525,-0.666,0.584,0.451,-0.622,0.502,0.463,-0.628,0.751,0.957,-0.19,0.327,0.911,-0.315
941,0.544,0.522,-0.663,0.583,0.447,-0.619,0.5,0.46,-0.623,0.751,0.958,-0.207,0.326,0.911,-0.314
942,0.543,0.518,-0.662,0.582,0.443,-0.618,0.499,0.454,-0.621,0.751,0.958,-0.21,0.325,0.912,-0.313
943,0.543,0.515,-0.658,0.582,0.442,-0.615,0.499,0.451,-0.616,0.751,0.958,-0.212,0.325,0.913,-0.308
944,0.543,0.514,-0.658,0.582,0.441,-0.614,0.499,0.45,-0.615,0.75,0.958,-0.21,0.325,0.914,-0.308
945,0.543,0.514,-0.657,0.582,0.44,-0.614,0.499,0.45,-0.615,0.75,0.958,-0.209,0.324,0.915,-0.307
946,0.542,0.513,-0.657,0.582,0.44,-0.613,0.498,0.45,-0.615,0.749,0.958,-0.21,0.324,0.916,-0.306
947,0.542,0.513,-0.656,0.582,0.44,-0.613,0.498,0.45,-0.614,0.749,0.958,-0.214,0.324,0.917,-0.306
948,0.542,0.513,-0.652,0.582,0.44,-0.609,0.498,0.45,-0.61,0.749,0.957,-0.213,0.324,0.919,-0.304
949,0.542,0.514,-0.644,0.582,0.44,-0.602,0.498,0.45,-0.602,0.748,0.957,-0.213,0.325,0.92,-0.299
950,0.542,0.514,-0.611,0.582,0.441,-0.571,0.498,0.451,-0.569,0.748,0.956,-0.197,0.325,0.921,-0.273
951,0.542,0.514,-0.611,0.582,0.441,-0.57,0.498,0.451,-0.569,0.748,0.955,-0.193,0.326,0.921,-0.274
952,0.541,0.515,-0.613,0.581,0.441,-0.573,0.497,0.452,-0.571,0.749,0.955,-0.194,0.326,0.921,-0.274
953,0.541,0.515,-0.615,0.581,0.44,-0.573,0.496,0.452,-0.574,0.749,0.955,-0.201,0.326,0.921,-0.276
954,0.54,0.515,-0.617,0.581,0.44,-0.575,0.496,0.452,-0.575,0.75,0.955,-0.201,0.326,0.921,-0.276
955,0.54,0.514,-0.618,0.58,0.439,-0.576,0.496,0.451,-0.576,0.751,0.955,-0.203,0.327,0.921,-0.279
956,0.54,0.514,-0.618,0.58,0.439,-0.577,0.495,0.451,-0.577,0.751,0.955,-0.203,0.327,0.922,-0.279
957,0.54,0.514,-0.624,0.58,0.439,-0.582,0.495,0.451,-0.583,0.751,0.955,-0.204,0.327,0.923,-0.286
958,0.541,0.513,-0.63,0.58,0.438,-0.588,0.496,0.45,-0.589,0.751,0.955,-0.21,0.327,0.923,-0.287
959,0.541,0.513,-0.636,0.58,0.438,-0.594,0.496,0.449,-0.595,0.751,0.955,-0.212,0.327,0.923,-0.289
960,0.542,0.513,-0.636,0.58,0.438,-0.594,0.497,0.448,-0.595,0.751,0.955,-0.21,0.327,0.923,-0.29
961,0.542,0.513,-0.652,0.581,0.438,-0.607,0.497,0.447,-0.612,0.752,0.955,-0.205,0.327,0.922,-0.31
962,0.542,0.513,-0.65,0.581,0.438,-0.606,0.497,0.447,-0.61,0.752,0.955,-0.191,0.327,0.922,-0.313
963,0.543,0.514,-0.656,0.581,0.438,-0.612,0.498,0.447,-0.617,0.751,0.955,-0.188,0.327,0.921,-0.321
964,0.543,0.514,-0.663,0.581,0.438,-0.616,0.498,0.447,-0.623,0.752,0.956,-0.186,0.326,0.921,-0.331
965,0.543,0.514,-0.654,0.581,0.438,-0.608,0.498,0.447,-0.614,0.751,0.956,-0.186,0.326,0.921,-0.318
966,0.543,0.514,-0.66,0.581,0.438,-0.612,0.498,0.447,-0.621,0.751,0.956,-0.176,0.326,0.921,-0.326
967,0.544,0.514,-0.659,0.581,0.438,-0.611,0.498,0.447,-0.62,0.751,0.956,-0.175,0.326,0.921,-0.324
968,0.544,0.515,-0.681,0.581,0.44,-0.631,0.498,0.448,-0.641,0.751,0.956,-0.172,0.326,0.921,-0.331
969,0.543,0.515,-0.677,0.581,0.44,-0.628,0.498,0.449,-0.637,0.75,0.956,-0.173,0.326,0.921,-0.33
970,0.543,0.515,-0.675,0.581,0.44,-0.626,0.498,0.449,-0.634,0.75,0.956,-0.175,0.326,0.921,-0.329
971,0.544,0.516,-0.674,0.581,0.441,-0.627,0.499,0.449,-0.634,0.749,0.956,-0.179,0.326,0.92,-0.328
972,0.544,0.517,-0.684,0.581,0.443,-0.636,0.499,0.451,-0.643,0.749,0.956,-0.186,0.326,0.92,-0.329
973,0.544,0.519,-0.688,0.581,0.446,-0.641,0.499,0.453,-0.647,0.749,0.956,-0.186,0.326,0.92,-0.329
974,0.544,0.522,-0.662,0.581,0.449,-0.62,0.499,0.456,-0.622,0.749,0.956,-0.187,0.326,0.92,-0.315
975,0.544,0.523,-0.653,0.581,0.449,-0.611,0.499,0.457,-0.613,0.749,0.956,-0.187,0.326,0.919,-0.312
976,0.544,0.524,-0.652,0.581,0.45,-0.61,0.499,0.458,-0.612,0.749,0.957,-0.19,0.326,0.919,-0.31
977,0.544,0.525,-0.681,0.581,0.451,-0.635,0.499,0.459,-0.64,0.749,0.957,-0.19,0.326,0.919,-0.315
978,0.544,0.526,-0.682,0.581,0.452,-0.636,0.499,0.46,-0.641,0.749,0.957,-0.19,0.326,0.919,-0.316
979,0.544,0.526,-0.663,0.581,0.452,-0.62,0.499,0.46,-0.623,0.749,0.957,-0.19,0.326,0.919,-0.312
980,0.544,0.526,-0.639,0.581,0.453,-0.6,0.499,0.461,-0.6,0.749,0.957,-0.194,0.326,0.919,-0.293
981,0.544,0.526,-0.643,0.581,0.453,-0.602,0.499,0.461,-0.603,0.75,0.957,-0.194,0.326,0.919,-0.295
982,0.544,0.529,-0.633,0.581,0.454,-0.593,0.499,0.463,-0.594,0.75,0.957,-0.193,0.326,0.919,-0.291
983,0.544,0.531,-0.631,0.582,0.455,-0.592,0.499,0.464,-0.592,0.75,0.957,-0.195,0.326,0.919,-0.285
984,0.544,0.532,-0.632,0.582,0.456,-0.593,0.5,0.464,-0.593,0.751,0.957,-0.193,0.326,0.919,-0.289
985,0.544,0.533,-0.638,0.582,0.457,-0.598,0.5,0.465,-0.601,0.751,0.957,-0.185,0.326,0.919,-0.302
986,0.544,0.534,-0.688,0.582,0.458,-0.643,0.5,0.466,-0.651,0.751,0.956,-0.181,0.326,0.918,-0.322
987,0.545,0.535,-0.7,0.582,0.458,-0.653,0.5,0.467,-0.662,0.751,0.956,-0.179,0.326,0.918,-0.328
988,0.545,0.535,-0.695,0.582,0.459,-0.648,0.5,0.468,-0.656,0.751,0.956,-0.177,0.326,0.919,-0.33
989,0.545,0.535,-0.692,0.582,0.459,-0.646,0.5,0.468,-0.655,0.751,0.956,-0.17,0.326,0.92,-0.331
990,0.545,0.536,-0.658,0.582,0.459,-0.617,0.5,0.468,-0.621,0.751,0.956,-0.17,0.326,0.919,-0.31
991,0.545,0.536,-0.632,0.582,0.459,-0.592,0.5,0.468,-0.594,0.751,0.955,-0.172,0.327,0.919,-0.291
