frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
743,0.558,0.387,-0.749,0.6,0.304,-0.694,0.507,0.305,-0.702,0.761,0.807,-0.163,0.321,0.843,-0.292
744,0.558,0.387,-0.838,0.6,0.304,-0.779,0.507,0.305,-0.787,0.761,0.806,-0.187,0.321,0.843,-0.313
745,0.558,0.387,-0.844,0.601,0.304,-0.783,0.508,0.304,-0.792,0.76,0.806,-0.191,0.321,0.843,-0.318
746,0.558,0.387,-0.841,0.601,0.304,-0.782,0.507,0.305,-0.791,0.76,0.806,-0.193,0.321,0.843,-0.319
747,0.558,0.387,-0.857,0.601,0.304,-0.798,0.507,0.305,-0.808,0.76,0.806,-0.201,0.321,0.842,-0.326
748,0.558,0.388,-0.851,0.601,0.305,-0.792,0.507,0.305,-0.801,0.76,0.806,-0.202,0.321,0.842,-0.328
749,0.557,0.388,-0.84,0.601,0.305,-0.785,0.507,0.306,-0.794,0.76,0.806,-0.201,0.321,0.842,-0.327
750,0.557,0.388,-0.809,0.601,0.305,-0.755,0.507,0.306,-0.764,0.761,0.807,-0.199,0.321,0.843,-0.323
751,0.557,0.388,-0.781,0.601,0.305,-0.729,0.507,0.306,-0.737,0.76,0.807,-0.198,0.321,0.843,-0.306
752,0.557,0.388,-0.786,0.601,0.305,-0.733,0.507,0.306,-0.741,0.76,0.806,-0.2,0.321,0.843,-0.306
753,0.557,0.388,-0.772,0.601,0.305,-0.72,0.507,0.306,-0.728,0.76,0.805,-0.2,0.32,0.843,-0.304
754,0.557,0.388,-0.784,0.601,0.305,-0.732,0.507,0.306,-0.741,0.76,0.805,-0.2,0.32,0.843,-0.304
755,0.557,0.388,-0.786,0.601,0.305,-0.734,0.507,0.305,-0.742,0.76,0.804,-0.199,0.32,0.843,-0.304
756,0.557,0.388,-0.82,0.601,0.305,-0.768,0.507,0.305,-0.777,0.76,0.801,-0.212,0.32,0.843,-0.313
757,0.557,0.388,-0.826,0.601,0.305,-0.771,0.507,0.306,-0.781,0.759,0.799,-0.211,0.32,0.843,-0.314
758,0.557,0.388,-0.842,0.6,0.305,-0.784,0.507,0.306,-0.795,0.759,0.801,-0.21,0.32,0.843,-0.325
759,0.557,0.388,-0.841,0.6,0.305,-0.783,0.506,0.306,-0.794,0.759,0.802,-0.215,0.321,0.842,-0.321
760,0.556,0.388,-0.792,0.6,0.304,-0.742,0.506,0.306,-0.746,0.759,0.805,-0.216,0.321,0.842,-0.312
761,0.556,0.387,-0.769,0.599,0.302,-0.719,0.506,0.305,-0.723,0.76,0.806,-0.216,0.321,0.842,-0.308
762,0.556,0.386,-0.775,0.598,0.302,-0.723,0.505,0.305,-0.728,0.759,0.806,-0.217,0.321,0.842,-0.315
763,0.554,0.386,-0.762,0.597,0.302,-0.71,0.503,0.306,-0.715,0.759,0.807,-0.217,0.321,0.843,-0.308
764,0.554,0.386,-0.739,0.596,0.302,-0.689,0.503,0.306,-0.693,0.759,0.808,-0.212,0.321,0.842,-0.291
765,0.553,0.387,-0.742,0.595,0.302,-0.692,0.502,0.307,-0.697,0.759,0.809,-0.211,0.321,0.842,-0.292
766,0.551,0.387,-0.749,0.594,0.302,-0.698,0.501,0.308,-0.704,0.758,0.809,-0.212,0.321,0.842,-0.286
767,0.55,0.388,-0.752,0.592,0.303,-0.701,0.5,0.309,-0.706,0.758,0.809,-0.212,0.321,0.842,-0.281
768,0.549,0.389,-0.752,0.592,0.303,-0.702,0.499,0.31,-0.705,0.758,0.809,-0.212,0.321,0.842,-0.279
769,0.547,0.39,-0.737,0.591,0.304,-0.688,0.498,0.311,-0.691,0.758,0.81,-0.208,0.321,0.842,-0.273
770,0.547,0.391,-0.748,0.591,0.304,-0.699,0.498,0.312,-0.7,0.758,0.81,-0.209,0.321,0.841,-0.272
771,0.546,0.391,-0.758,0.59,0.305,-0.71,0.498,0.313,-0.71,0.758,0.81,-0.215,0.321,0.841,-0.273
772,0.545,0.392,-0.769,0.59,0.306,-0.721,0.497,0.314,-0.722,0.758,0.81,-0.216,0.321,0.841,-0.274
773,0.544,0.393,-0.769,0.589,0.306,-0.721,0.497,0.315,-0.722,0.758,0.811,-0.216,0.321,0.841,-0.274
774,0.544,0.394,-0.764,0.589,0.307,-0.717,0.497,0.316,-0.717,0.758,0.811,-0.216,0.321,0.841,-0.273
775,0.544,0.395,-0.763,0.589,0.308,-0.716,0.497,0.317,-0.717,0.757,0.81,-0.216,0.321,0.841,-0.273
776,0.544,0.395,-0.76,0.589,0.308,-0.713,0.496,0.317,-0.715,0.757,0.81,-0.215,0.321,0.841,-0.273
777,0.544,0.396,-0.753,0.589,0.308,-0.706,0.496,0.318,-0.708,0.757,0.811,-0.214,0.321,0.841,-0.273
778,0.544,0.396,-0.749,0.589,0.309,-0.702,0.496,0.318,-0.705,0.757,0.811,-0.215,0.32,0.842,-0.273
779,0.544,0.397,-0.751,0.589,0.309,-0.704,0.496,0.319,-0.706,0.757,0.811,-0.216,0.32,0.843,-0.274
780,0.544,0.398,-0.767,0.589,0.309,-0.718,0.496,0.319,-0.721,0.757,0.811,-0.219,0.32,0.843,-0.276
781,0.544,0.398,-0.775,0.589,0.31,-0.726,0.496,0.32,-0.728,0.757,0.811,-0.222,0.32,0.842,-0.276
782,0.544,0.399,-0.774,0.588,0.31,-0.726,0.496,0.32,-0.728,0.757,0.811,-0.222,0.321,0.84,-0.273
783,0.544,0.399,-0.798,0.588,0.31,-0.749,0.496,0.321,-0.751,0.757,0.81,-0.225,0.321,0.84,-0.275
784,0.544,0.399,-0.781,0.588,0.311,-0.731,0.496,0.321,-0.734,0.757,0.809,-0.214,0.322,0.84,-0.273
785,0.544,0.399,-0.772,0.589,0.31,-0.722,0.496,0.32,-0.725,0.757,0.809,-0.214,0.322,0.84,-0.273
786,0.544,0.398,-0.772,0.589,0.31,-0.722,0.496,0.32,-0.725,0.757,0.809,-0.203,0.322,0.84,-0.274
787,0.545,0.398,-0.785,0.589,0.31,-0.731,0.497,0.32,-0.737,0.757,0.809,-0.195,0.322,0.84,-0.281
788,0.545,0.398,-0.791,0.589,0.31,-0.735,0.497,0.32,-0.742,0.757,0.809,-0.19,0.322,0.84,-0.282
789,0.546,0.398,-0.895,0.59,0.31,-0.834,0.498,0.32,-0.843,0.757,0.808,-0.207,0.322,0.839,-0.307
790,0.547,0.399,-0.864,0.591,0.31,-0.806,0.498,0.32,-0.814,0.757,0.804,-0.207,0.323,0.839,-0.304
791,0.547,0.399,-0.851,0.591,0.31,-0.795,0.498,0.321,-0.8,0.756,0.801,-0.2,0.323,0.839,-0.303
792,0.548,0.4,-0.799,0.592,0.312,-0.746,0.499,0.321,-0.754,0.756,0.8,-0.182,0.323,0.839,-0.285
793,0.549,0.401,-0.793,0.592,0.314,-0.739,0.499,0.322,-0.749,0.756,0.8,-0.179,0.323,0.84,-0.285
794,0.549,0.402,-0.814,0.592,0.315,-0.761,0.5,0.323,-0.771,0.756,0.798,-0.182,0.323,0.841,-0.295
795,0.549,0.402,-0.811,0.593,0.316,-0.759,0.5,0.323,-0.769,0.755,0.796,-0.183,0.322,0.841,-0.295
796,0.549,0.403,-0.821,0.593,0.317,-0.768,0.5,0.323,-0.778,0.755,0.796,-0.187,0.321,0.842,-0.301
797,0.55,0.403,-0.832,0.593,0.317,-0.779,0.5,0.323,-0.789,0.755,0.797,-0.192,0.321,0.843,-0.307
798,0.55,0.403,-0.795,0.593,0.317,-0.744,0.5,0.323,-0.753,0.756,0.799,-0.185,0.32,0.844,-0.299
799,0.55,0.403,-0.801,0.593,0.318,-0.75,0.5,0.323,-0.759,0.756,0.8,-0.186,0.32,0.843,-0.299
800,0.55,0.404,-0.784,0.593,0.318,-0.733,0.5,0.324,-0.741,0.757,0.807,-0.174,0.32,0.843,-0.294
801,0.55,0.404,-0.767,0.593,0.318,-0.717,0.5,0.324,-0.723,0.757,0.807,-0.175,0.32,0.842,-0.289
802,0.55,0.403,-0.811,0.594,0.318,-0.757,0.501,0.323,-0.765,0.757,0.807,-0.183,0.32,0.842,-0.302
803,0.55,0.403,-0.804,0.594,0.318,-0.751,0.501,0.323,-0.759,0.757,0.806,-0.183,0.32,0.842,-0.3
804,0.55,0.403,-0.824,0.594,0.317,-0.77,0.501,0.322,-0.778,0.757,0.806,-0.191,0.32,0.841,-0.304
805,0.551,0.403,-0.792,0.594,0.317,-0.741,0.501,0.322,-0.749,0.758,0.806,-0.191,0.32,0.841,-0.303
806,0.551,0.403,-0.791,0.594,0.317,-0.74,0.501,0.322,-0.747,0.758,0.805,-0.19,0.32,0.84,-0.3
807,0.551,0.402,-0.801,0.594,0.317,-0.748,0.501,0.322,-0.756,0.758,0.805,-0.188,0.32,0.84,-0.302
808,0.551,0.402,-0.784,0.595,0.317,-0.732,0.501,0.322,-0.739,0.758,0.805,-0.186,0.32,0.84,-0.299
809,0.551,0.402,-0.78,0.595,0.316,-0.729,0.501,0.322,-0.736,0.758,0.805,-0.186,0.32,0.84,-0.297
810,0.551,0.402,-0.781,0.595,0.316,-0.73,0.501,0.321,-0.737,0.758,0.805,-0.185,0.319,0.84,-0.297
811,0.551,0.402,-0.78,0.595,0.316,-0.729,0.502,0.321,-0.737,0.758,0.805,-0.181,0.319,0.84,-0.296
812,0.552,0.402,-0.785,0.595,0.316,-0.732,0.502,0.321,-0.741,0.758,0.805,-0.18,0.319,0.84,-0.298
813,0.552,0.402,-0.807,0.595,0.316,-0.751,0.502,0.321,-0.76,0.758,0.806,-0.18,0.319,0.84,-0.298
814,0.552,0.402,-0.807,0.595,0.316,-0.752,0.502,0.321,-0.761,0.759,0.808,-0.182,0.319,0.841,-0.298
815,0.551,0.402,-0.806,0.595,0.316,-0.752,0.502,0.321,-0.76,0.759,0.808,-0.186,0.319,0.841,-0.295
816,0.551,0.402,-0.843,0.595,0.316,-0.785,0.501,0.321,-0.795,0.759,0.807,-0.186,0.319,0.841,-0.304
817,0.551,0.402,-0.811,0.595,0.316,-0.756,0.501,0.321,-0.763,0.759,0.807,-0.186,0.319,0.841,-0.293
818,0.551,0.402,-0.83,0.595,0.316,-0.773,0.501,0.321,-0.78,0.758,0.805,-0.188,0.32,0.841,-0.294
819,0.551,0.402,-0.862,0.595,0.316,-0.803,0.502,0.321,-0.81,0.757,0.8,-0.203,0.321,0.84,-0.297
820,0.552,0.402,-0.886,0.595,0.316,-0.826,0.502,0.321,-0.835,0.756,0.791,-0.205,0.321,0.84,-0.307
821,0.552,0.402,-0.876,0.595,0.316,-0.818,0.502,0.321,-0.826,0.755,0.79,-0.204,0.321,0.841,-0.306
822,0.552,0.402,-0.867,0.595,0.316,-0.811,0.501,0.321,-0.819,0.755,0.791,-0.204,0.321,0.841,-0.308
823,0.551,0.402,-0.862,0.594,0.315,-0.806,0.5,0.322,-0.814,0.755,0.794,-0.226,0.321,0.841,-0.308
824,0.549,0.402,-0.811,0.593,0.315,-0.761,0.499,0.322,-0.764,0.755,0.803,-0.225,0.321,0.841,-0.304
825,0.548,0.402,-0.787,0.592,0.315,-0.737,0.499,0.322,-0.74,0.755,0.808,-0.224,0.321,0.841,-0.304
826,0.547,0.401,-0.779,0.592,0.315,-0.73,0.498,0.322,-0.733,0.755,0.809,-0.222,0.321,0.841,-0.3
827,0.546,0.401,-0.784,0.591,0.315,-0.733,0.498,0.322,-0.737,0.755,0.809,-0.217,0.321,0.841,-0.299
828,0.546,0.401,-0.752,0.59,0.315,-0.704,0.497,0.322,-0.707,0.756,0.812,-0.215,0.321,0.841,-0.293
829,0.545,0.401,-0.763,0.59,0.314,-0.714,0.497,0.322,-0.717,0.756,0.812,-0.216,0.321,0.841,-0.293
830,0.545,0.4,-0.767,0.59,0.314,-0.716,0.497,0.321,-0.721,0.755,0.81,-0.222,0.321,0.841,-0.293
831,0.545,0.399,-0.771,0.59,0.313,-0.72,0.497,0.321,-0.725,0.755,0.81,-0.213,0.321,0.841,-0.294
832,0.545,0.399,-0.774,0.59,0.313,-0.721,0.497,0.321,-0.725,0.755,0.807,-0.208,0.321,0.841,-0.293
833,0.545,0.399,-0.773,0.59,0.313,-0.721,0.497,0.321,-0.726,0.755,0.803,-0.206,0.321,0.841,-0.285
834,0.545,0.399,-0.777,0.59,0.313,-0.727,0.497,0.321,-0.73,0.755,0.8,-0.209,0.321,0.841,-0.284
835,0.545,0.4,-0.778,0.59,0.313,-0.729,0.497,0.321,-0.732,0.754,0.795,-0.21,0.321,0.841,-0.281
836,0.545,0.4,-0.777,0.59,0.313,-0.729,0.497,0.321,-0.731,0.754,0.791,-0.212,0.321,0.84,-0.277
837,0.545,0.4,-0.778,0.59,0.313,-0.729,0.497,0.321,-0.732,0.753,0.789,-0.215,0.321,0.84,-0.278
838,0.545,0.4,-0.79,0.59,0.313,-0.74,0.497,0.321,-0.744,0.753,0.789,-0.218,0.321,0.84,-0.28
839,0.545,0.4,-0.806,0.59,0.313,-0.757,0.497,0.321,-0.76,0.753,0.789,-0.23,0.321,0.84,-0.281
840,0.545,0.4,-0.806,0.59,0.313,-0.755,0.497,0.321,-0.759,0.752,0.788,-0.226,0.321,0.84,-0.281
841,0.545,0.401,-0.805,0.59,0.314,-0.754,0.497,0.322,-0.758,0.752,0.788,-0.226,0.321,0.84,-0.281
842,0.545,0.401,-0.807,0.59,0.314,-0.757,0.496,0.322,-0.76,0.751,0.787,-0.225,0.32,0.84,-0.281
843,0.545,0.401,-0.821,0.589,0.314,-0.768,0.496,0.322,-0.773,0.751,0.787,-0.224,0.32,0.84,-0.287
844,0.545,0.401,-0.819,0.589,0.314,-0.767,0.496,0.322,-0.771,0.751,0.787,-0.223,0.32,0.84,-0.287
845,0.545,0.401,-0.807,0.589,0.314,-0.758,0.496,0.322,-0.761,0.751,0.787,-0.223,0.321,0.838,-0.285
846,0.545,0.401,-0.807,0.589,0.314,-0.759,0.496,0.322,-0.761,0.751,0.787,-0.223,0.321,0.838,-0.283
847,0.545,0.402,-0.802,0.589,0.314,-0.755,0.496,0.322,-0.757,0.751,0.788,-0.224,0.321,0.837,-0.275
848,0.545,0.402,-0.794,0.59,0.314,-0.747,0.496,0.322,-0.748,0.751,0.787,-0.222,0.321,0.836,-0.271
849,0.545,0.402,-0.796,0.59,0.314,-0.748,0.496,0.322,-0.751,0.751,0.787,-0.217,0.321,0.836,-0.279
850,0.545,0.402,-0.811,0.59,0.314,-0.762,0.497,0.322,-0.767,0.751,0.788,-0.219,0.321,0.836,-0.29
851,0.545,0.402,-0.81,0.59,0.314,-0.761,0.497,0.322,-0.766,0.752,0.79,-0.219,0.322,0.835,-0.29
852,0.545,0.402,-0.838,0.59,0.314,-0.787,0.496,0.323,-0.793,0.752,0.79,-0.222,0.322,0.835,-0.296
853,0.545,0.402,-0.844,0.59,0.314,-0.794,0.496,0.323,-0.799,0.752,0.79,-0.223,0.322,0.835,-0.295
854,0.545,0.402,-0.86,0.59,0.314,-0.81,0.496,0.323,-0.815,0.753,0.79,-0.231,0.322,0.835,-0.308
855,0.545,0.402,-0.85,0.59,0.314,-0.804,0.496,0.323,-0.807,0.754,0.79,-0.23,0.324,0.833,-0.308
856,0.546,0.404,-0.841,0.591,0.315,-0.795,0.497,0.324,-0.797,0.757,0.8,-0.23,0.324,0.833,-0.307
857,0.546,0.404,-0.76,0.591,0.315,-0.715,0.497,0.325,-0.716,0.759,0.809,-0.214,0.325,0.834,-0.29
858,0.547,0.404,-0.721,0.591,0.315,-0.676,0.497,0.325,-0.678,0.76,0.813,-0.205,0.325,0.834,-0.277
859,0.547,0.404,-0.741,0.592,0.315,-0.694,0.498,0.325,-0.697,0.762,0.816,-0.199,0.325,0.834,-0.275
860,0.548,0.403,-0.752,0.593,0.315,-0.705,0.499,0.324,-0.708,0.763,0.816,-0.197,0.325,0.834,-0.275
861,0.549,0.403,-0.755,0.594,0.315,-0.708,0.499,0.324,-0.71,0.763,0.817,-0.198,0.325,0.834,-0.273
862,0.55,0.401,-0.729,0.596,0.315,-0.678,0.5,0.321,-0.681,0.764,0.822,-0.189,0.325,0.834,-0.255
863,0.55,0.4,-0.761,0.596,0.314,-0.705,0.5,0.319,-0.709,0.764,0.824,-0.198,0.324,0.835,-0.26
864,0.55,0.398,-0.764,0.596,0.313,-0.708,0.5,0.316,-0.711,0.766,0.826,-0.208,0.323,0.835,-0.27
865,0.55,0.397,-0.764,0.597,0.311,-0.711,0.5,0.315,-0.714,0.766,0.826,-0.218,0.322,0.836,-0.272
866,0.55,0.396,-0.781,0.597,0.31,-0.729,0.5,0.315,-0.73,0.767,0.827,-0.233,0.32,0.837,-0.287
867,0.55,0.395,-0.762,0.597,0.31,-0.711,0.5,0.314,-0.714,0.769,0.831,-0.229,0.32,0.838,-0.287
868,0.55,0.395,-0.767,0.597,0.309,-0.713,0.501,0.313,-0.717,0.769,0.832,-0.229,0.318,0.839,-0.291
869,0.55,0.394,-0.767,0.597,0.309,-0.714,0.501,0.313,-0.718,0.769,0.832,-0.226,0.318,0.839,-0.288
870,0.551,0.394,-0.784,0.597,0.309,-0.729,0.501,0.312,-0.734,0.769,0.833,-0.225,0.318,0.839,-0.298
871,0.551,0.393,-0.791,0.597,0.309,-0.735,0.501,0.312,-0.742,0.769,0.832,-0.214,0.317,0.839,-0.306
872,0.552,0.392,-0.825,0.597,0.308,-0.766,0.502,0.311,-0.777,0.769,0.83,-0.211,0.317,0.839,-0.331
873,0.552,0.391,-0.819,0.598,0.307,-0.762,0.503,0.31,-0.771,0.77,0.829,-0.205,0.317,0.84,-0.325
874,0.552,0.391,-0.815,0.598,0.307,-0.76,0.503,0.31,-0.768,0.77,0.827,-0.203,0.317,0.84,-0.322
875,0.552,0.391,-0.822,0.598,0.307,-0.768,0.503,0.311,-0.777,0.769,0.826,-0.203,0.317,0.84,-0.321
876,0.552,0.391,-0.815,0.598,0.306,-0.765,0.503,0.311,-0.773,0.769,0.825,-0.21,0.317,0.84,-0.316
877,0.552,0.392,-0.796,0.598,0.307,-0.746,0.503,0.312,-0.752,0.768,0.823,-0.211,0.316,0.84,-0.3
878,0.552,0.393,-0.796,0.598,0.307,-0.746,0.502,0.313,-0.752,0.767,0.823,-0.21,0.316,0.841,-0.3
879,0.552,0.394,-0.795,0.598,0.307,-0.744,0.502,0.313,-0.751,0.765,0.821,-0.207,0.315,0.841,-0.299
880,0.552,0.394,-0.789,0.598,0.307,-0.737,0.502,0.314,-0.746,0.764,0.82,-0.2,0.315,0.841,-0.3
881,0.552,0.395,-0.809,0.597,0.308,-0.756,0.502,0.314,-0.764,0.764,0.819,-0.202,0.315,0.841,-0.304
882,0.552,0.395,-0.811,0.597,0.308,-0.757,0.502,0.314,-0.765,0.763,0.818,-0.201,0.315,0.841,-0.304
883,0.552,0.395,-0.818,0.597,0.308,-0.764,0.502,0.314,-0.772,0.763,0.816,-0.202,0.315,0.841,-0.305
884,0.552,0.395,-0.802,0.597,0.308,-0.75,0.502,0.314,-0.756,0.762,0.815,-0.202,0.315,0.841,-0.298
885,0.552,0.394,-0.805,0.597,0.308,-0.751,0.502,0.314,-0.758,0.762,0.815,-0.208,0.315,0.841,-0.302
886,0.552,0.393,-0.815,0.597,0.307,-0.76,0.502,0.312,-0.767,0.762,0.814,-0.213,0.315,0.841,-0.304
887,0.553,0.392,-0.821,0.598,0.307,-0.766,0.503,0.311,-0.774,0.762,0.814,-0.215,0.315,0.841,-0.31
888,0.553,0.392,-0.838,0.597,0.306,-0.782,0.502,0.311,-0.791,0.762,0.813,-0.215,0.315,0.841,-0.313
889,0.552,0.392,-0.835,0.597,0.306,-0.779,0.502,0.311,-0.788,0.762,0.812,-0.212,0.315,0.842,-0.313
890,0.552,0.392,-0.816,0.597,0.306,-0.762,0.502,0.311,-0.768,0.762,0.812,-0.21,0.315,0.844,-0.306
891,0.552,0.392,-0.816,0.597,0.306,-0.763,0.501,0.311,-0.768,0.762,0.811,-0.213,0.316,0.843,-0.304
892,0.552,0.39,-0.805,0.597,0.305,-0.752,0.501,0.31,-0.757,0.763,0.811,-0.211,0.317,0.842,-0.3
893,0.552,0.389,-0.78,0.597,0.304,-0.73,0.501,0.308,-0.734,0.763,0.813,-0.211,0.318,0.842,-0.289
894,0.552,0.388,-0.77,0.597,0.303,-0.719,0.501,0.306,-0.723,0.763,0.813,-0.211,0.319,0.842,-0.283
895,0.552,0.387,-0.775,0.598,0.303,-0.724,0.502,0.304,-0.728,0.763,0.813,-0.21,0.319,0.842,-0.284
896,0.552,0.386,-0.757,0.598,0.302,-0.706,0.502,0.303,-0.71,0.763,0.814,-0.206,0.319,0.842,-0.281
897,0.553,0.385,-0.758,0.598,0.302,-0.704,0.502,0.302,-0.71,0.763,0.814,-0.195,0.32,0.842,-0.282
898,0.553,0.385,-0.755,0.598,0.301,-0.701,0.502,0.302,-0.707,0.763,0.814,-0.192,0.32,0.842,-0.281
899,0.553,0.385,-0.756,0.598,0.301,-0.702,0.502,0.302,-0.708,0.763,0.814,-0.191,0.32,0.842,-0.282
900,0.553,0.385,-0.747,0.598,0.301,-0.696,0.502,0.302,-0.7,0.763,0.814,-0.198,0.32,0.841,-0.281
901,0.553,0.385,-0.75,0.598,0.301,-0.698,0.502,0.302,-0.702,0.763,0.815,-0.198,0.32,0.841,-0.283
902,0.553,0.385,-0.75,0.598,0.301,-0.698,0.502,0.302,-0.703,0.762,0.813,-0.196,0.32,0.84,-0.283
903,0.552,0.385,-0.755,0.598,0.301,-0.703,0.502,0.302,-0.708,0.762,0.813,-0.196,0.32,0.84,-0.283
904,0.552,0.385,-0.758,0.598,0.301,-0.708,0.502,0.302,-0.71,0.763,0.814,-0.22,0.32,0.84,-0.283
905,0.552,0.385,-0.768,0.598,0.301,-0.718,0.502,0.302,-0.721,0.764,0.817,-0.219,0.32,0.84,-0.29
906,0.552,0.385,-0.795,0.598,0.301,-0.742,0.502,0.302,-0.747,0.764,0.817,-0.218,0.32,0.841,-0.295
907,0.552,0.385,-0.802,0.598,0.301,-0.749,0.502,0.303,-0.753,0.764,0.817,-0.217,0.32,0.841,-0.295
908,0.552,0.385,-0.82,0.598,0.301,-0.765,0.502,0.303,-0.77,0.764,0.817,-0.218,0.32,0.841,-0.305
909,0.552,0.385,-0.814,0.598,0.301,-0.76,0.502,0.303,-0.765,0.764,0.818,-0.221,0.32,0.841,-0.305
910,0.552,0.385,-0.811,0.598,0.301,-0.757,0.502,0.303,-0.763,0.765,0.819,-0.221,0.32,0.842,-0.304
911,0.552,0.385,-0.824,0.598,0.301,-0.77,0.502,0.303,-0.774,0.765,0.819,-0.228,0.319,0.842,-0.304
912,0.552,0.386,-0.819,0.598,0.301,-0.765,0.502,0.303,-0.77,0.765,0.82,-0.222,0.319,0.843,-0.303
913,0.552,0.385,-0.832,0.599,0.301,-0.775,0.502,0.302,-0.782,0.765,0.82,-0.222,0.319,0.844,-0.31
914,0.552,0.385,-0.828,0.599,0.301,-0.771,0.502,0.302,-0.778,0.765,0.821,-0.229,0.319,0.844,-0.308
915,0.552,0.385,-0.828,0.599,0.301,-0.773,0.502,0.303,-0.778,0.765,0.823,-0.241,0.319,0.844,-0.308
916,0.552,0.385,-0.794,0.598,0.301,-0.743,0.502,0.303,-0.744,0.765,0.824,-0.24,0.319,0.843,-0.302
917,0.552,0.385,-0.764,0.598,0.302,-0.713,0.502,0.303,-0.715,0.765,0.824,-0.225,0.32,0.842,-0.286
918,0.552,0.385,-0.762,0.598,0.302,-0.709,0.502,0.303,-0.711,0.765,0.824,-0.207,0.32,0.841,-0.269
919,0.552,0.385,-0.761,0.598,0.302,-0.707,0.502,0.303,-0.711,0.765,0.823,-0.196,0.32,0.841,-0.267
920,0.552,0.386,-0.761,0.598,0.302,-0.708,0.502,0.303,-0.712,0.765,0.823,-0.195,0.319,0.841,-0.269
921,0.552,0.386,-0.754,0.598,0.302,-0.701,0.502,0.303,-0.706,0.764,0.82,-0.194,0.319,0.842,-0.269
922,0.551,0.386,-0.782,0.598,0.302,-0.725,0.502,0.304,-0.734,0.764,0.818,-0.191,0.319,0.842,-0.286
923,0.551,0.387,-0.806,0.597,0.303,-0.751,0.502,0.305,-0.759,0.764,0.818,-0.193,0.318,0.843,-0.3
924,0.549,0.388,-0.828,0.596,0.303,-0.773,0.501,0.306,-0.78,0.765,0.818,-0.199,0.318,0.843,-0.313
925,0.549,0.389,-0.793,0.595,0.303,-0.741,0.501,0.307,-0.746,0.765,0.817,-0.196,0.318,0.843,-0.3
926,0.548,0.391,-0.755,0.594,0.304,-0.707,0.5,0.31,-0.71,0.765,0.818,-0.195,0.318,0.843,-0.295
927,0.547,0.392,-0.757,0.594,0.305,-0.708,0.5,0.311,-0.712,0.765,0.819,-0.196,0.318,0.843,-0.295
928,0.547,0.393,-0.768,0.593,0.305,-0.716,0.5,0.311,-0.723,0.764,0.819,-0.195,0.318,0.843,-0.307
929,0.547,0.394,-0.775,0.593,0.306,-0.724,0.5,0.312,-0.73,0.764,0.821,-0.2,0.318,0.843,-0.308
930,0.547,0.394,-0.798,0.593,0.306,-0.744,0.499,0.313,-0.75,0.764,0.824,-0.203,0.318,0.843,-0.309
931,0.547,0.395,-0.802,0.593,0.307,-0.749,0.499,0.313,-0.754,0.764,0.824,-0.204,0.318,0.843,-0.307
932,0.546,0.395,-0.78,0.593,0.307,-0.73,0.499,0.313,-0.732,0.764,0.824,-0.202,0.318,0.842,-0.292
933,0.546,0.395,-0.803,0.592,0.307,-0.753,0.499,0.313,-0.754,0.764,0.825,-0.223,0.318,0.842,-0.304
934,0.546,0.396,-0.835,0.592,0.308,-0.782,0.499,0.314,-0.785,0.764,0.825,-0.228,0.318,0.842,-0.315
935,0.545,0.397,-0.828,0.592,0.309,-0.776,0.499,0.316,-0.779,0.764,0.825,-0.226,0.318,0.842,-0.315
936,0.545,0.398,-0.82,0.592,0.309,-0.769,0.499,0.316,-0.772,0.764,0.825,-0.226,0.318,0.842,-0.313
937,0.546,0.398,-0.818,0.592,0.309,-0.767,0.499,0.316,-0.77,0.764,0.825,-0.22,0.318,0.842,-0.313
938,0.546,0.398,-0.817,0.592,0.309,-0.765,0.499,0.316,-0.769,0.764,0.825,-0.216,0.318,0.841,-0.307
939,0.546,0.398,-0.817,0.592,0.309,-0.764,0.499,0.316,-0.768,0.764,0.826,-0.213,0.319,0.841,-0.307
940,0.546,0.397,-0.821,0.592,0.309,-0.767,0.499,0.316,-0.772,0.765,0.826,-0.211,0.319,0.841,-0.307
941,0.546,0.397,-0.82,0.592,0.309,-0.767,0.499,0.315,-0.772,0.765,0.826,-0.211,0.319,0.842,-0.308
942,0.546,0.397,-0.821,0.592,0.308,-0.767,0.499,0.315,-0.772,0.764,0.826,-0.211,0.319,0.842,-0.305
943,0.546,0.397,-0.824,0.592,0.308,-0.769,0.499,0.315,-0.773,0.764,0.826,-0.222,0.319,0.843,-0.301
944,0.546,0.396,-0.783,0.593,0.308,-0.73,0.499,0.315,-0.732,0.764,0.827,-0.215,0.32,0.842,-0.293
945,0.546,0.396,-0.756,0.593,0.308,-0.704,0.499,0.315,-0.707,0.764,0.827,-0.21,0.32,0.842,-0.285
946,0.547,0.396,-0.76,0.593,0.307,-0.708,0.499,0.315,-0.711,0.764,0.827,-0.208,0.32,0.843,-0.284
947,0.547,0.396,-0.767,0.593,0.307,-0.714,0.499,0.314,-0.717,0.764,0.827,-0.209,0.32,0.843,-0.284
948,0.547,0.395,-0.824,0.593,0.307,-0.766,0.499,0.314,-0.772,0.764,0.828,-0.211,0.32,0.843,-0.308
949,0.547,0.395,-0.842,0.593,0.307,-0.784,0.499,0.314,-0.791,0.763,0.825,-0.212,0.32,0.843,-0.311
