frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
205,0.538,0.242,-0.936,0.584,0.165,-0.879,0.493,0.17,-0.88,0.794,0.761,-0.336,0.306,0.763,-0.405
206,0.538,0.242,-0.932,0.584,0.165,-0.873,0.493,0.169,-0.873,0.794,0.761,-0.338,0.306,0.763,-0.404
207,0.538,0.241,-0.928,0.584,0.165,-0.872,0.493,0.169,-0.871,0.794,0.761,-0.339,0.306,0.763,-0.402
208,0.538,0.24,-0.953,0.584,0.165,-0.897,0.493,0.168,-0.896,0.794,0.761,-0.351,0.306,0.764,-0.425
209,0.538,0.24,-0.942,0.584,0.164,-0.887,0.493,0.168,-0.885,0.794,0.761,-0.349,0.306,0.764,-0.419
210,0.538,0.239,-0.956,0.584,0.164,-0.9,0.493,0.168,-0.898,0.794,0.761,-0.363,0.306,0.764,-0.42
211,0.538,0.24,-0.951,0.584,0.164,-0.895,0.493,0.168,-0.892,0.794,0.761,-0.361,0.307,0.764,-0.417
212,0.538,0.24,-0.966,0.584,0.164,-0.907,0.493,0.168,-0.906,0.794,0.762,-0.359,0.307,0.765,-0.42
213,0.538,0.24,-0.959,0.584,0.164,-0.901,0.493,0.168,-0.9,0.794,0.763,-0.355,0.306,0.765,-0.418
214,0.538,0.239,-0.999,0.584,0.164,-0.937,0.493,0.167,-0.936,0.795,0.764,-0.358,0.306,0.764,-0.426
215,0.537,0.238,-1.025,0.584,0.163,-0.964,0.492,0.166,-0.961,0.795,0.764,-0.372,0.306,0.764,-0.427
216,0.537,0.238,-1.009,0.584,0.163,-0.949,0.492,0.165,-0.946,0.795,0.764,-0.369,0.306,0.764,-0.426
217,0.537,0.237,-1.008,0.584,0.162,-0.948,0.492,0.164,-0.943,0.795,0.764,-0.369,0.306,0.763,-0.421
218,0.537,0.237,-0.988,0.585,0.162,-0.928,0.492,0.164,-0.922,0.796,0.765,-0.369,0.306,0.763,-0.415
219,0.537,0.237,-0.986,0.585,0.162,-0.925,0.492,0.163,-0.921,0.796,0.765,-0.368,0.306,0.763,-0.415
220,0.537,0.237,-0.985,0.585,0.162,-0.925,0.491,0.163,-0.921,0.795,0.765,-0.369,0.306,0.763,-0.415
221,0.537,0.237,-0.982,0.585,0.162,-0.923,0.491,0.163,-0.918,0.795,0.765,-0.368,0.306,0.763,-0.414
222,0.537,0.237,-0.985,0.585,0.162,-0.926,0.491,0.163,-0.921,0.795,0.765,-0.368,0.306,0.763,-0.413
223,0.537,0.237,-0.953,0.585,0.162,-0.893,0.491,0.163,-0.89,0.795,0.765,-0.341,0.306,0.762,-0.39
224,0.537,0.236,-0.951,0.585,0.162,-0.889,0.491,0.162,-0.887,0.794,0.765,-0.329,0.305,0.761,-0.384
225,0.537,0.236,-0.952,0.585,0.162,-0.89,0.491,0.162,-0.888,0.793,0.765,-0.324,0.305,0.761,-0.385
226,0.537,0.236,-0.964,0.585,0.162,-0.899,0.491,0.162,-0.898,0.791,0.764,-0.327,0.305,0.761,-0.384
227,0.537,0.236,-0.959,0.585,0.161,-0.895,0.491,0.162,-0.895,0.79,0.763,-0.316,0.305,0.761,-0.386
228,0.537,0.235,-0.959,0.585,0.161,-0.894,0.491,0.161,-0.895,0.79,0.762,-0.297,0.305,0.761,-0.382
229,0.537,0.235,-0.969,0.585,0.161,-0.904,0.492,0.161,-0.905,0.789,0.762,-0.303,0.305,0.761,-0.383
230,0.537,0.235,-0.969,0.585,0.161,-0.904,0.492,0.16,-0.905,0.789,0.762,-0.303,0.304,0.761,-0.393
231,0.537,0.235,-0.965,0.586,0.161,-0.899,0.492,0.16,-0.9,0.789,0.761,-0.301,0.304,0.76,-0.385
232,0.537,0.235,-0.963,0.586,0.161,-0.897,0.492,0.16,-0.898,0.788,0.761,-0.301,0.304,0.761,-0.391
233,0.537,0.235,-0.991,0.586,0.161,-0.924,0.492,0.16,-0.926,0.788,0.761,-0.309,0.304,0.761,-0.406
234,0.537,0.235,-0.967,0.586,0.16,-0.902,0.492,0.16,-0.903,0.787,0.761,-0.305,0.304,0.761,-0.405
235,0.537,0.235,-0.957,0.586,0.16,-0.896,0.492,0.16,-0.896,0.786,0.761,-0.313,0.304,0.761,-0.405
236,0.537,0.234,-0.951,0.586,0.16,-0.891,0.492,0.16,-0.89,0.785,0.761,-0.319,0.303,0.761,-0.404
237,0.537,0.234,-0.951,0.586,0.16,-0.89,0.491,0.16,-0.889,0.785,0.761,-0.318,0.303,0.761,-0.406
238,0.537,0.234,-0.933,0.586,0.16,-0.873,0.491,0.16,-0.871,0.785,0.761,-0.318,0.303,0.761,-0.398
239,0.537,0.234,-0.901,0.585,0.16,-0.843,0.491,0.16,-0.84,0.785,0.761,-0.318,0.303,0.762,-0.386
240,0.536,0.234,-0.898,0.585,0.16,-0.84,0.491,0.16,-0.838,0.785,0.761,-0.317,0.303,0.762,-0.385
241,0.536,0.234,-0.905,0.585,0.16,-0.846,0.49,0.16,-0.844,0.785,0.762,-0.317,0.303,0.764,-0.391
242,0.536,0.235,-0.902,0.585,0.161,-0.842,0.49,0.16,-0.841,0.784,0.762,-0.311,0.303,0.765,-0.388
243,0.536,0.235,-0.906,0.585,0.161,-0.846,0.49,0.16,-0.845,0.784,0.762,-0.306,0.302,0.765,-0.385
244,0.535,0.235,-0.931,0.585,0.161,-0.865,0.49,0.16,-0.866,0.784,0.762,-0.307,0.302,0.765,-0.39
245,0.535,0.235,-0.947,0.585,0.161,-0.882,0.49,0.16,-0.881,0.784,0.762,-0.316,0.301,0.765,-0.391
246,0.535,0.235,-0.887,0.585,0.161,-0.826,0.49,0.159,-0.822,0.784,0.763,-0.316,0.301,0.765,-0.364
247,0.535,0.235,-0.882,0.585,0.161,-0.819,0.489,0.159,-0.816,0.784,0.765,-0.311,0.301,0.765,-0.362
248,0.535,0.235,-0.888,0.585,0.161,-0.826,0.489,0.159,-0.823,0.784,0.765,-0.313,0.301,0.765,-0.361
249,0.535,0.234,-0.866,0.585,0.161,-0.804,0.489,0.159,-0.8,0.784,0.765,-0.31,0.301,0.765,-0.348
250,0.535,0.234,-0.909,0.585,0.16,-0.845,0.489,0.159,-0.843,0.784,0.765,-0.311,0.301,0.765,-0.357
251,0.535,0.234,-0.871,0.585,0.16,-0.812,0.489,0.159,-0.809,0.784,0.765,-0.306,0.301,0.765,-0.355
252,0.535,0.234,-0.877,0.585,0.16,-0.816,0.489,0.159,-0.813,0.784,0.764,-0.308,0.301,0.765,-0.353
253,0.535,0.234,-0.889,0.584,0.16,-0.827,0.489,0.159,-0.824,0.784,0.765,-0.307,0.3,0.766,-0.359
254,0.535,0.234,-0.864,0.584,0.16,-0.806,0.489,0.159,-0.801,0.784,0.765,-0.307,0.3,0.766,-0.355
255,0.535,0.234,-0.845,0.584,0.16,-0.785,0.488,0.159,-0.78,0.784,0.765,-0.299,0.3,0.766,-0.345
256,0.534,0.234,-0.831,0.584,0.16,-0.773,0.488,0.159,-0.768,0.784,0.765,-0.299,0.3,0.766,-0.344
257,0.534,0.234,-0.836,0.584,0.16,-0.777,0.488,0.159,-0.772,0.784,0.765,-0.299,0.3,0.766,-0.344
258,0.534,0.234,-0.841,0.584,0.16,-0.783,0.488,0.159,-0.778,0.784,0.765,-0.302,0.3,0.766,-0.342
259,0.534,0.234,-0.87,0.584,0.16,-0.808,0.488,0.159,-0.805,0.784,0.765,-0.303,0.3,0.766,-0.353
260,0.534,0.234,-0.871,0.584,0.16,-0.81,0.488,0.159,-0.807,0.784,0.765,-0.3,0.3,0.766,-0.357
261,0.534,0.234,-0.843,0.584,0.16,-0.784,0.488,0.159,-0.78,0.784,0.765,-0.295,0.3,0.766,-0.346
262,0.534,0.234,-0.827,0.584,0.16,-0.77,0.488,0.159,-0.764,0.784,0.765,-0.295,0.3,0.766,-0.338
263,0.534,0.234,-0.832,0.584,0.16,-0.773,0.487,0.159,-0.767,0.784,0.765,-0.296,0.3,0.767,-0.346
264,0.533,0.234,-0.832,0.583,0.16,-0.773,0.487,0.159,-0.767,0.784,0.765,-0.297,0.3,0.767,-0.338
265,0.533,0.234,-0.856,0.583,0.16,-0.798,0.487,0.159,-0.791,0.784,0.765,-0.307,0.3,0.767,-0.338
266,0.533,0.235,-0.878,0.583,0.16,-0.821,0.487,0.159,-0.816,0.783,0.764,-0.308,0.3,0.767,-0.346
267,0.533,0.235,-0.881,0.583,0.161,-0.824,0.486,0.16,-0.82,0.783,0.763,-0.312,0.3,0.767,-0.35
268,0.533,0.235,-0.929,0.583,0.161,-0.871,0.486,0.16,-0.869,0.783,0.763,-0.317,0.299,0.767,-0.384
269,0.533,0.235,-0.929,0.583,0.161,-0.87,0.486,0.16,-0.869,0.783,0.763,-0.314,0.299,0.767,-0.389
270,0.533,0.235,-0.957,0.583,0.161,-0.893,0.486,0.16,-0.894,0.783,0.763,-0.313,0.299,0.767,-0.4
271,0.533,0.235,-0.964,0.583,0.161,-0.901,0.486,0.16,-0.901,0.783,0.762,-0.315,0.299,0.766,-0.404
272,0.533,0.235,-0.962,0.583,0.161,-0.9,0.486,0.16,-0.898,0.783,0.763,-0.324,0.299,0.766,-0.401
273,0.533,0.235,-0.963,0.583,0.161,-0.9,0.486,0.16,-0.899,0.783,0.763,-0.323,0.298,0.766,-0.408
274,0.533,0.235,-0.974,0.582,0.161,-0.91,0.486,0.16,-0.909,0.783,0.763,-0.323,0.298,0.765,-0.411
275,0.533,0.235,-0.988,0.583,0.161,-0.925,0.487,0.16,-0.924,0.783,0.763,-0.334,0.298,0.765,-0.417
276,0.533,0.235,-0.999,0.583,0.161,-0.936,0.487,0.16,-0.936,0.784,0.762,-0.333,0.299,0.765,-0.424
277,0.533,0.235,-0.99,0.583,0.161,-0.929,0.486,0.16,-0.927,0.784,0.762,-0.327,0.299,0.765,-0.423
278,0.533,0.235,-0.988,0.583,0.161,-0.928,0.487,0.16,-0.927,0.784,0.762,-0.325,0.299,0.765,-0.421
279,0.533,0.235,-0.951,0.583,0.161,-0.889,0.487,0.16,-0.886,0.784,0.762,-0.305,0.3,0.764,-0.385
280,0.533,0.235,-0.923,0.583,0.161,-0.862,0.486,0.16,-0.857,0.784,0.762,-0.303,0.301,0.764,-0.37
281,0.533,0.235,-0.893,0.583,0.161,-0.835,0.487,0.16,-0.83,0.784,0.762,-0.299,0.302,0.764,-0.365
282,0.533,0.235,-0.876,0.583,0.161,-0.816,0.487,0.16,-0.81,0.784,0.762,-0.294,0.303,0.765,-0.345
283,0.533,0.235,-0.854,0.583,0.161,-0.797,0.487,0.16,-0.79,0.784,0.762,-0.293,0.304,0.765,-0.336
284,0.533,0.235,-0.846,0.583,0.161,-0.79,0.487,0.16,-0.783,0.784,0.762,-0.289,0.305,0.765,-0.336
285,0.533,0.236,-0.854,0.582,0.161,-0.798,0.487,0.161,-0.792,0.784,0.762,-0.286,0.306,0.765,-0.336
286,0.532,0.236,-0.86,0.582,0.161,-0.804,0.487,0.161,-0.797,0.784,0.762,-0.297,0.306,0.765,-0.337
287,0.532,0.236,-0.913,0.582,0.161,-0.854,0.487,0.162,-0.851,0.783,0.762,-0.295,0.306,0.764,-0.354
288,0.532,0.237,-0.88,0.582,0.162,-0.824,0.487,0.162,-0.818,0.783,0.761,-0.295,0.306,0.764,-0.343
289,0.532,0.238,-0.869,0.582,0.162,-0.813,0.487,0.163,-0.807,0.783,0.761,-0.297,0.306,0.764,-0.34
290,0.532,0.238,-0.826,0.582,0.162,-0.774,0.487,0.164,-0.768,0.784,0.762,-0.295,0.307,0.764,-0.338
291,0.532,0.239,-0.852,0.582,0.162,-0.801,0.486,0.164,-0.795,0.784,0.762,-0.305,0.307,0.764,-0.351
292,0.532,0.239,-0.853,0.582,0.162,-0.803,0.486,0.164,-0.796,0.786,0.763,-0.316,0.309,0.764,-0.353
293,0.532,0.239,-0.847,0.581,0.162,-0.798,0.486,0.164,-0.789,0.787,0.763,-0.319,0.311,0.764,-0.344
294,0.532,0.239,-0.877,0.581,0.162,-0.826,0.486,0.164,-0.82,0.788,0.765,-0.32,0.311,0.764,-0.362
295,0.532,0.239,-0.859,0.581,0.162,-0.807,0.486,0.164,-0.801,0.789,0.765,-0.285,0.313,0.764,-0.361
296,0.532,0.239,-0.89,0.581,0.162,-0.833,0.486,0.164,-0.831,0.789,0.765,-0.28,0.312,0.764,-0.374
297,0.532,0.239,-0.916,0.581,0.162,-0.857,0.486,0.164,-0.855,0.789,0.765,-0.28,0.313,0.763,-0.373
298,0.532,0.239,-0.932,0.581,0.162,-0.872,0.487,0.164,-0.871,0.789,0.764,-0.278,0.313,0.763,-0.384
299,0.532,0.239,-0.94,0.581,0.162,-0.88,0.487,0.164,-0.878,0.789,0.764,-0.28,0.313,0.763,-0.384
300,0.532,0.239,-0.937,0.581,0.162,-0.877,0.487,0.164,-0.873,0.789,0.764,-0.276,0.313,0.763,-0.383
301,0.532,0.239,-0.947,0.581,0.163,-0.888,0.487,0.164,-0.885,0.788,0.763,-0.278,0.314,0.763,-0.382
302,0.532,0.24,-0.953,0.581,0.163,-0.895,0.487,0.165,-0.892,0.788,0.762,-0.285,0.314,0.763,-0.382
303,0.532,0.24,-0.986,0.581,0.163,-0.926,0.487,0.165,-0.923,0.788,0.762,-0.3,0.313,0.762,-0.389
304,0.532,0.24,-0.996,0.581,0.163,-0.934,0.487,0.165,-0.933,0.788,0.762,-0.299,0.313,0.762,-0.404
305,0.532,0.24,-0.983,0.581,0.163,-0.92,0.487,0.165,-0.925,0.788,0.762,-0.296,0.312,0.761,-0.402
306,0.532,0.24,-0.927,0.581,0.163,-0.869,0.487,0.165,-0.873,0.788,0.762,-0.276,0.312,0.761,-0.4
307,0.532,0.24,-0.923,0.581,0.163,-0.866,0.487,0.165,-0.869,0.788,0.762,-0.275,0.311,0.761,-0.399
308,0.532,0.24,-0.946,0.581,0.163,-0.889,0.487,0.165,-0.89,0.788,0.761,-0.298,0.311,0.761,-0.404
309,0.532,0.24,-0.912,0.582,0.163,-0.858,0.487,0.165,-0.858,0.787,0.761,-0.297,0.311,0.758,-0.391
310,0.533,0.24,-0.913,0.582,0.163,-0.859,0.487,0.165,-0.86,0.787,0.761,-0.297,0.311,0.76,-0.395
311,0.533,0.24,-0.939,0.582,0.163,-0.883,0.487,0.165,-0.884,0.787,0.761,-0.315,0.308,0.761,-0.42
312,0.533,0.24,-0.989,0.582,0.163,-0.929,0.487,0.165,-0.931,0.787,0.762,-0.335,0.302,0.761,-0.449
313,0.533,0.24,-0.987,0.582,0.163,-0.928,0.488,0.165,-0.929,0.787,0.763,-0.34,0.302,0.762,-0.441
314,0.533,0.24,-0.993,0.582,0.163,-0.93,0.488,0.164,-0.932,0.787,0.763,-0.341,0.299,0.762,-0.444
315,0.533,0.24,-1.028,0.582,0.163,-0.962,0.488,0.164,-0.964,0.787,0.762,-0.345,0.299,0.762,-0.441
316,0.534,0.239,-0.997,0.583,0.162,-0.93,0.488,0.164,-0.934,0.786,0.761,-0.343,0.299,0.763,-0.44
317,0.536,0.239,-0.994,0.584,0.162,-0.925,0.489,0.163,-0.927,0.787,0.761,-0.342,0.299,0.763,-0.433
318,0.536,0.238,-0.941,0.584,0.161,-0.878,0.489,0.163,-0.875,0.788,0.761,-0.341,0.3,0.765,-0.411
319,0.537,0.237,-0.885,0.584,0.161,-0.827,0.49,0.162,-0.823,0.788,0.761,-0.337,0.301,0.765,-0.379
320,0.537,0.237,-0.919,0.585,0.161,-0.857,0.49,0.162,-0.851,0.788,0.761,-0.344,0.302,0.765,-0.384
321,0.537,0.237,-0.923,0.585,0.16,-0.862,0.49,0.162,-0.858,0.788,0.761,-0.346,0.302,0.764,-0.385
322,0.538,0.237,-0.997,0.585,0.16,-0.931,0.49,0.161,-0.928,0.788,0.761,-0.355,0.302,0.764,-0.394
323,0.538,0.237,-0.99,0.585,0.16,-0.925,0.49,0.161,-0.922,0.788,0.761,-0.336,0.303,0.764,-0.394
324,0.538,0.237,-1.001,0.585,0.16,-0.937,0.491,0.161,-0.936,0.788,0.761,-0.335,0.302,0.764,-0.406
325,0.538,0.237,-1.024,0.586,0.16,-0.961,0.491,0.161,-0.962,0.787,0.761,-0.338,0.302,0.763,-0.425
326,0.538,0.237,-1.014,0.586,0.16,-0.951,0.492,0.161,-0.952,0.786,0.76,-0.338,0.302,0.759,-0.413
327,0.538,0.236,-0.999,0.586,0.16,-0.938,0.492,0.161,-0.939,0.786,0.76,-0.322,0.301,0.759,-0.407
328,0.538,0.236,-0.924,0.586,0.16,-0.869,0.492,0.161,-0.866,0.785,0.759,-0.313,0.301,0.757,-0.368
329,0.538,0.236,-0.952,0.586,0.16,-0.892,0.492,0.16,-0.892,0.785,0.759,-0.303,0.301,0.757,-0.386
330,0.538,0.236,-1.016,0.586,0.16,-0.949,0.492,0.16,-0.955,0.785,0.759,-0.299,0.301,0.756,-0.426
331,0.539,0.236,-0.982,0.586,0.159,-0.916,0.492,0.16,-0.925,0.785,0.758,-0.257,0.301,0.756,-0.424
332,0.539,0.236,-0.953,0.586,0.159,-0.894,0.492,0.16,-0.897,0.785,0.758,-0.268,0.301,0.756,-0.42
333,0.539,0.236,-0.988,0.586,0.159,-0.928,0.492,0.16,-0.93,0.785,0.758,-0.305,0.301,0.757,-0.431
334,0.539,0.236,-0.978,0.586,0.159,-0.92,0.492,0.16,-0.921,0.786,0.759,-0.316,0.301,0.758,-0.429
335,0.539,0.236,-0.96,0.586,0.159,-0.904,0.492,0.16,-0.902,0.786,0.759,-0.317,0.302,0.759,-0.408
336,0.539,0.236,-0.954,0.587,0.159,-0.899,0.492,0.16,-0.895,0.786,0.759,-0.317,0.302,0.759,-0.4
337,0.539,0.236,-0.947,0.587,0.159,-0.894,0.492,0.16,-0.889,0.787,0.759,-0.327,0.302,0.76,-0.396
338,0.539,0.236,-0.94,0.587,0.159,-0.886,0.492,0.16,-0.88,0.788,0.76,-0.328,0.303,0.76,-0.383
339,0.539,0.236,-0.84,0.587,0.159,-0.789,0.492,0.16,-0.784,0.789,0.761,-0.296,0.303,0.761,-0.364
340,0.539,0.236,-0.873,0.587,0.159,-0.819,0.492,0.16,-0.816,0.789,0.762,-0.297,0.304,0.761,-0.372
341,0.539,0.235,-0.862,0.587,0.159,-0.806,0.492,0.16,-0.801,0.79,0.764,-0.296,0.304,0.761,-0.358
342,0.539,0.234,-0.874,0.587,0.158,-0.819,0.492,0.159,-0.814,0.791,0.765,-0.297,0.304,0.761,-0.38
343,0.539,0.234,-0.931,0.588,0.158,-0.87,0.492,0.159,-0.867,0.79,0.765,-0.32,0.304,0.761,-0.389
344,0.539,0.234,-0.948,0.588,0.158,-0.887,0.492,0.159,-0.884,0.79,0.766,-0.328,0.304,0.761,-0.39
345,0.539,0.234,-0.966,0.588,0.158,-0.904,0.493,0.159,-0.903,0.79,0.766,-0.329,0.304,0.761,-0.401
346,0.539,0.234,-1.015,0.588,0.158,-0.952,0.493,0.159,-0.951,0.79,0.766,-0.335,0.304,0.76,-0.419
347,0.539,0.234,-0.999,0.588,0.158,-0.938,0.493,0.159,-0.937,0.79,0.767,-0.335,0.304,0.761,-0.425
348,0.539,0.234,-0.994,0.588,0.158,-0.933,0.492,0.159,-0.932,0.79,0.767,-0.334,0.304,0.76,-0.425
349,0.539,0.234,-0.994,0.588,0.158,-0.931,0.492,0.159,-0.929,0.79,0.767,-0.334,0.304,0.761,-0.424
350,0.539,0.235,-0.993,0.588,0.158,-0.931,0.492,0.159,-0.93,0.789,0.767,-0.334,0.304,0.761,-0.424
351,0.539,0.235,-1.001,0.588,0.158,-0.94,0.492,0.159,-0.94,0.789,0.767,-0.345,0.304,0.761,-0.432
352,0.539,0.235,-0.998,0.588,0.158,-0.936,0.492,0.159,-0.936,0.789,0.767,-0.342,0.305,0.761,-0.431
353,0.54,0.235,-0.996,0.588,0.158,-0.935,0.492,0.159,-0.934,0.788,0.767,-0.338,0.305,0.76,-0.429
354,0.54,0.235,-0.996,0.588,0.158,-0.934,0.492,0.159,-0.934,0.788,0.767,-0.331,0.305,0.76,-0.431
355,0.54,0.235,-1.002,0.588,0.158,-0.94,0.492,0.159,-0.941,0.788,0.767,-0.336,0.305,0.76,-0.43
356,0.54,0.235,-0.995,0.588,0.158,-0.935,0.492,0.16,-0.935,0.788,0.766,-0.336,0.305,0.76,-0.427
357,0.54,0.235,-0.994,0.588,0.158,-0.934,0.492,0.16,-0.934,0.788,0.766,-0.337,0.305,0.76,-0.433
358,0.54,0.235,-0.993,0.588,0.158,-0.934,0.492,0.16,-0.934,0.788,0.765,-0.338,0.305,0.76,-0.433
359,0.54,0.235,-0.992,0.588,0.158,-0.934,0.492,0.16,-0.933,0.788,0.764,-0.338,0.305,0.76,-0.435
360,0.54,0.235,-0.986,0.588,0.158,-0.926,0.492,0.16,-0.927,0.788,0.764,-0.33,0.305,0.76,-0.433
361,0.54,0.235,-0.935,0.588,0.158,-0.875,0.492,0.16,-0.875,0.787,0.764,-0.309,0.305,0.76,-0.404
362,0.54,0.235,-0.929,0.588,0.158,-0.869,0.492,0.16,-0.868,0.788,0.764,-0.311,0.305,0.76,-0.396
363,0.54,0.233,-0.931,0.588,0.157,-0.873,0.492,0.159,-0.872,0.787,0.764,-0.312,0.304,0.76,-0.397
364,0.54,0.232,-0.964,0.588,0.156,-0.903,0.492,0.158,-0.902,0.787,0.764,-0.324,0.303,0.759,-0.404
365,0.54,0.231,-1.021,0.588,0.155,-0.955,0.492,0.157,-0.955,0.788,0.765,-0.333,0.302,0.759,-0.423
366,0.54,0.231,-1.02,0.589,0.155,-0.955,0.492,0.156,-0.956,0.788,0.765,-0.334,0.302,0.759,-0.439
367,0.54,0.23,-1.014,0.589,0.154,-0.948,0.492,0.156,-0.948,0.788,0.766,-0.33,0.302,0.759,-0.436
368,0.54,0.229,-0.978,0.589,0.154,-0.915,0.492,0.155,-0.912,0.789,0.767,-0.33,0.301,0.759,-0.421
369,0.54,0.229,-1.043,0.589,0.154,-0.976,0.492,0.155,-0.976,0.789,0.769,-0.343,0.301,0.758,-0.456
370,0.54,0.229,-1.019,0.589,0.154,-0.955,0.492,0.155,-0.954,0.79,0.77,-0.342,0.301,0.758,-0.453
371,0.54,0.229,-1.014,0.589,0.154,-0.951,0.492,0.155,-0.95,0.79,0.771,-0.336,0.301,0.759,-0.453
372,0.54,0.23,-1.013,0.589,0.154,-0.949,0.492,0.155,-0.948,0.79,0.771,-0.338,0.301,0.759,-0.452
373,0.54,0.23,-1.005,0.589,0.154,-0.943,0.493,0.155,-0.941,0.79,0.771,-0.342,0.301,0.758,-0.444
374,0.54,0.23,-0.948,0.589,0.154,-0.89,0.493,0.155,-0.886,0.79,0.771,-0.338,0.301,0.758,-0.412
375,0.541,0.23,-0.954,0.589,0.154,-0.895,0.493,0.155,-0.892,0.79,0.772,-0.344,0.301,0.758,-0.413
376,0.541,0.229,-0.956,0.589,0.154,-0.898,0.493,0.155,-0.894,0.791,0.772,-0.354,0.301,0.758,-0.413
377,0.541,0.229,-0.997,0.59,0.154,-0.937,0.493,0.155,-0.935,0.79,0.771,-0.358,0.301,0.758,-0.414
378,0.541,0.229,-0.99,0.59,0.154,-0.933,0.493,0.155,-0.932,0.79,0.771,-0.361,0.302,0.759,-0.42
379,0.541,0.229,-1.044,0.59,0.154,-0.983,0.493,0.155,-0.982,0.79,0.771,-0.375,0.302,0.76,-0.444
380,0.541,0.229,-1.046,0.59,0.154,-0.986,0.493,0.155,-0.984,0.79,0.771,-0.386,0.302,0.76,-0.446
381,0.541,0.229,-1.036,0.591,0.154,-0.977,0.493,0.155,-0.974,0.79,0.771,-0.383,0.302,0.76,-0.445
382,0.541,0.229,-1.019,0.591,0.154,-0.959,0.494,0.154,-0.956,0.79,0.771,-0.382,0.302,0.76,-0.439
383,0.541,0.229,-1.009,0.591,0.154,-0.95,0.494,0.154,-0.948,0.79,0.771,-0.381,0.302,0.76,-0.436
384,0.541,0.229,-0.977,0.591,0.154,-0.922,0.494,0.154,-0.918,0.79,0.771,-0.379,0.302,0.76,-0.42
385,0.541,0.229,-0.976,0.591,0.154,-0.92,0.494,0.154,-0.918,0.79,0.771,-0.37,0.302,0.76,-0.422
386,0.542,0.229,-0.983,0.591,0.154,-0.927,0.494,0.154,-0.925,0.79,0.77,-0.369,0.302,0.76,-0.423
387,0.542,0.229,-0.967,0.591,0.154,-0.912,0.494,0.154,-0.911,0.789,0.77,-0.367,0.302,0.76,-0.421
388,0.542,0.229,-0.937,0.591,0.154,-0.882,0.494,0.154,-0.879,0.789,0.769,-0.358,0.303,0.76,-0.408
389,0.542,0.229,-0.944,0.591,0.154,-0.889,0.494,0.154,-0.887,0.789,0.77,-0.355,0.303,0.761,-0.407
390,0.542,0.229,-0.958,0.591,0.154,-0.901,0.494,0.154,-0.902,0.788,0.769,-0.346,0.303,0.761,-0.409
391,0.542,0.23,-0.959,0.591,0.155,-0.903,0.494,0.155,-0.903,0.788,0.769,-0.339,0.303,0.761,-0.41
392,0.542,0.23,-0.986,0.591,0.155,-0.927,0.494,0.155,-0.928,0.788,0.769,-0.34,0.303,0.762,-0.419
393,0.542,0.23,-0.985,0.591,0.156,-0.927,0.494,0.155,-0.928,0.788,0.769,-0.338,0.303,0.761,-0.414
394,0.542,0.23,-1.007,0.591,0.156,-0.946,0.494,0.155,-0.946,0.788,0.769,-0.339,0.303,0.762,-0.42
395,0.542,0.23,-1.026,0.592,0.156,-0.963,0.494,0.156,-0.963,0.788,0.769,-0.337,0.304,0.762,-0.425
396,0.542,0.231,-1.034,0.592,0.156,-0.972,0.494,0.156,-0.972,0.788,0.769,-0.343,0.304,0.762,-0.43
397,0.542,0.231,-1.033,0.592,0.156,-0.971,0.495,0.156,-0.969,0.788,0.769,-0.344,0.304,0.762,-0.428
398,0.542,0.231,-1.031,0.592,0.156,-0.97,0.495,0.156,-0.968,0.789,0.769,-0.347,0.304,0.763,-0.428
399,0.542,0.231,-1.036,0.592,0.156,-0.975,0.495,0.156,-0.973,0.789,0.77,-0.362,0.304,0.763,-0.433
400,0.542,0.23,-1.041,0.592,0.156,-0.979,0.495,0.156,-0.978,0.79,0.77,-0.364,0.304,0.763,-0.439
401,0.542,0.23,-1.035,0.592,0.156,-0.973,0.495,0.156,-0.972,0.79,0.77,-0.361,0.304,0.764,-0.438
402,0.542,0.23,-0.991,0.592,0.156,-0.932,0.495,0.156,-0.931,0.79,0.77,-0.36,0.304,0.764,-0.429
403,0.542,0.23,-0.995,0.592,0.156,-0.936,0.495,0.156,-0.933,0.79,0.77,-0.36,0.304,0.764,-0.429
404,0.542,0.231,-0.962,0.592,0.157,-0.903,0.495,0.156,-0.898,0.79,0.77,-0.356,0.305,0.764,-0.401
405,0.542,0.231,-1.0,0.592,0.157,-0.938,0.495,0.157,-0.934,0.789,0.77,-0.358,0.304,0.764,-0.405
406,0.542,0.231,-0.994,0.592,0.157,-0.932,0.495,0.157,-0.929,0.789,0.77,-0.356,0.304,0.764,-0.406
407,0.542,0.231,-0.986,0.592,0.157,-0.925,0.495,0.157,-0.922,0.788,0.769,-0.349,0.305,0.764,-0.398
408,0.542,0.231,-1.006,0.592,0.157,-0.945,0.495,0.157,-0.943,0.788,0.768,-0.35,0.305,0.764,-0.405
409,0.542,0.232,-1.025,0.592,0.158,-0.964,0.495,0.157,-0.961,0.788,0.768,-0.354,0.305,0.763,-0.405
410,0.542,0.233,-1.012,0.592,0.158,-0.953,0.495,0.158,-0.95,0.788,0.767,-0.353,0.305,0.763,-0.403
411,0.542,0.233,-0.994,0.592,0.159,-0.935,0.495,0.158,-0.931,0.788,0.767,-0.353,0.305,0.763,-0.388
