frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
205,0.371,0.193,-0.739,0.433,0.121,-0.701,0.322,0.12,-0.692,0.613,0.686,-0.253,0.162,0.704,-0.281
206,0.371,0.201,-0.71,0.433,0.129,-0.672,0.326,0.131,-0.666,0.613,0.689,-0.239,0.165,0.704,-0.277
207,0.371,0.202,-0.688,0.433,0.13,-0.65,0.327,0.131,-0.642,0.612,0.689,-0.218,0.168,0.704,-0.266
208,0.371,0.202,-0.686,0.433,0.131,-0.647,0.329,0.131,-0.637,0.612,0.689,-0.222,0.176,0.701,-0.257
209,0.371,0.204,-0.689,0.432,0.133,-0.651,0.329,0.134,-0.641,0.612,0.69,-0.225,0.177,0.702,-0.256
210,0.372,0.205,-0.694,0.432,0.134,-0.656,0.33,0.133,-0.645,0.612,0.69,-0.234,0.18,0.7,-0.249
211,0.372,0.207,-0.715,0.432,0.138,-0.673,0.331,0.136,-0.66,0.609,0.69,-0.242,0.185,0.698,-0.246
212,0.372,0.221,-0.715,0.431,0.152,-0.673,0.333,0.151,-0.66,0.606,0.69,-0.23,0.188,0.698,-0.248
213,0.373,0.226,-0.705,0.431,0.157,-0.667,0.334,0.157,-0.655,0.605,0.69,-0.235,0.19,0.698,-0.25
214,0.374,0.236,-0.709,0.431,0.165,-0.671,0.335,0.166,-0.66,0.603,0.69,-0.242,0.19,0.698,-0.251
215,0.374,0.24,-0.712,0.43,0.168,-0.676,0.335,0.169,-0.663,0.602,0.688,-0.255,0.191,0.699,-0.251
216,0.376,0.239,-0.765,0.43,0.168,-0.723,0.339,0.169,-0.711,0.601,0.682,-0.276,0.195,0.696,-0.258
217,0.377,0.239,-0.736,0.43,0.168,-0.695,0.342,0.169,-0.682,0.599,0.68,-0.264,0.201,0.69,-0.253
218,0.377,0.242,-0.704,0.428,0.171,-0.666,0.343,0.172,-0.651,0.595,0.679,-0.265,0.203,0.69,-0.24
219,0.377,0.245,-0.698,0.427,0.174,-0.66,0.343,0.176,-0.647,0.595,0.68,-0.249,0.202,0.693,-0.241
220,0.381,0.248,-0.699,0.428,0.177,-0.66,0.346,0.18,-0.649,0.595,0.681,-0.244,0.202,0.696,-0.251
221,0.382,0.249,-0.69,0.429,0.179,-0.649,0.346,0.182,-0.641,0.595,0.685,-0.234,0.203,0.702,-0.251
222,0.383,0.249,-0.649,0.429,0.18,-0.609,0.347,0.184,-0.6,0.595,0.686,-0.213,0.205,0.706,-0.232
223,0.384,0.252,-0.639,0.429,0.184,-0.597,0.348,0.188,-0.589,0.596,0.686,-0.19,0.208,0.709,-0.228
224,0.386,0.254,-0.642,0.43,0.187,-0.6,0.35,0.189,-0.594,0.596,0.686,-0.193,0.21,0.711,-0.23
225,0.386,0.255,-0.642,0.43,0.189,-0.601,0.351,0.19,-0.593,0.596,0.688,-0.194,0.211,0.711,-0.225
226,0.389,0.256,-0.621,0.432,0.19,-0.579,0.354,0.192,-0.57,0.596,0.689,-0.193,0.214,0.713,-0.214
227,0.394,0.256,-0.619,0.435,0.192,-0.579,0.357,0.195,-0.57,0.596,0.69,-0.197,0.214,0.715,-0.211
228,0.397,0.258,-0.623,0.437,0.194,-0.584,0.36,0.197,-0.576,0.596,0.69,-0.2,0.216,0.715,-0.214
229,0.399,0.26,-0.624,0.438,0.196,-0.585,0.361,0.199,-0.579,0.596,0.691,-0.197,0.216,0.718,-0.22
230,0.399,0.264,-0.595,0.438,0.2,-0.558,0.361,0.204,-0.552,0.595,0.692,-0.188,0.216,0.719,-0.211
231,0.399,0.265,-0.591,0.439,0.202,-0.553,0.361,0.205,-0.548,0.594,0.693,-0.176,0.217,0.72,-0.213
232,0.4,0.266,-0.597,0.439,0.203,-0.557,0.362,0.206,-0.553,0.592,0.695,-0.172,0.219,0.72,-0.214
233,0.4,0.266,-0.596,0.439,0.204,-0.556,0.362,0.206,-0.55,0.59,0.696,-0.175,0.22,0.719,-0.206
234,0.401,0.268,-0.596,0.44,0.207,-0.558,0.363,0.208,-0.551,0.59,0.697,-0.175,0.22,0.72,-0.208
235,0.401,0.269,-0.603,0.44,0.207,-0.563,0.363,0.209,-0.558,0.59,0.698,-0.177,0.22,0.721,-0.209
236,0.401,0.269,-0.615,0.44,0.207,-0.574,0.363,0.21,-0.569,0.59,0.7,-0.184,0.219,0.722,-0.216
237,0.401,0.269,-0.625,0.44,0.207,-0.583,0.363,0.21,-0.58,0.59,0.701,-0.193,0.219,0.723,-0.222
238,0.4,0.269,-0.628,0.44,0.207,-0.587,0.363,0.21,-0.584,0.59,0.701,-0.209,0.219,0.723,-0.223
239,0.4,0.269,-0.618,0.44,0.207,-0.576,0.363,0.21,-0.572,0.59,0.701,-0.194,0.219,0.722,-0.221
240,0.399,0.268,-0.61,0.439,0.207,-0.569,0.362,0.21,-0.565,0.59,0.701,-0.185,0.219,0.721,-0.221
241,0.398,0.268,-0.606,0.439,0.207,-0.565,0.362,0.21,-0.56,0.589,0.701,-0.184,0.219,0.72,-0.219
242,0.397,0.268,-0.568,0.438,0.207,-0.529,0.362,0.21,-0.523,0.589,0.701,-0.168,0.218,0.72,-0.204
243,0.397,0.268,-0.574,0.438,0.208,-0.536,0.362,0.21,-0.529,0.588,0.701,-0.168,0.218,0.72,-0.2
244,0.397,0.269,-0.579,0.438,0.208,-0.539,0.362,0.211,-0.533,0.587,0.701,-0.171,0.217,0.721,-0.199
245,0.397,0.269,-0.581,0.438,0.208,-0.54,0.362,0.211,-0.533,0.586,0.701,-0.174,0.217,0.721,-0.199
246,0.396,0.269,-0.583,0.438,0.208,-0.542,0.361,0.211,-0.536,0.586,0.701,-0.175,0.217,0.721,-0.199
247,0.395,0.268,-0.58,0.438,0.208,-0.539,0.361,0.211,-0.532,0.585,0.701,-0.175,0.217,0.722,-0.196
248,0.393,0.268,-0.581,0.437,0.208,-0.54,0.36,0.211,-0.533,0.585,0.701,-0.176,0.215,0.723,-0.197
249,0.391,0.266,-0.581,0.435,0.207,-0.541,0.358,0.21,-0.534,0.585,0.701,-0.175,0.215,0.723,-0.197
250,0.388,0.264,-0.603,0.433,0.204,-0.564,0.355,0.209,-0.557,0.585,0.701,-0.186,0.216,0.72,-0.216
251,0.381,0.263,-0.6,0.426,0.203,-0.563,0.352,0.208,-0.553,0.584,0.701,-0.211,0.216,0.716,-0.202
252,0.379,0.262,-0.609,0.426,0.202,-0.574,0.351,0.207,-0.562,0.584,0.701,-0.218,0.216,0.709,-0.209
253,0.379,0.249,-0.637,0.426,0.192,-0.601,0.351,0.196,-0.589,0.584,0.701,-0.234,0.215,0.703,-0.226
254,0.38,0.245,-0.646,0.427,0.186,-0.607,0.352,0.19,-0.597,0.588,0.702,-0.234,0.215,0.703,-0.231
255,0.38,0.234,-0.643,0.428,0.175,-0.602,0.353,0.177,-0.593,0.589,0.701,-0.203,0.215,0.7,-0.237
256,0.38,0.233,-0.668,0.428,0.174,-0.629,0.353,0.174,-0.621,0.59,0.701,-0.22,0.212,0.7,-0.258
257,0.381,0.226,-0.676,0.428,0.165,-0.635,0.352,0.165,-0.629,0.593,0.699,-0.22,0.212,0.7,-0.268
258,0.381,0.222,-0.684,0.429,0.159,-0.645,0.352,0.161,-0.636,0.595,0.699,-0.241,0.212,0.698,-0.265
259,0.381,0.222,-0.677,0.429,0.158,-0.636,0.351,0.162,-0.628,0.596,0.698,-0.238,0.213,0.695,-0.252
260,0.381,0.221,-0.676,0.429,0.156,-0.634,0.351,0.161,-0.627,0.602,0.697,-0.237,0.214,0.695,-0.248
261,0.382,0.221,-0.671,0.431,0.155,-0.63,0.351,0.16,-0.623,0.61,0.697,-0.236,0.214,0.696,-0.248
262,0.382,0.216,-0.67,0.431,0.15,-0.63,0.351,0.153,-0.622,0.614,0.697,-0.234,0.213,0.697,-0.248
263,0.385,0.213,-0.668,0.435,0.147,-0.625,0.352,0.149,-0.62,0.617,0.697,-0.223,0.211,0.7,-0.247
264,0.388,0.209,-0.667,0.44,0.144,-0.624,0.354,0.141,-0.619,0.616,0.697,-0.213,0.21,0.7,-0.251
265,0.388,0.206,-0.67,0.441,0.142,-0.626,0.354,0.139,-0.622,0.615,0.697,-0.209,0.207,0.7,-0.263
266,0.389,0.203,-0.668,0.442,0.141,-0.625,0.355,0.135,-0.621,0.615,0.697,-0.209,0.204,0.7,-0.262
267,0.388,0.203,-0.669,0.442,0.139,-0.627,0.354,0.135,-0.621,0.615,0.697,-0.222,0.203,0.7,-0.259
268,0.387,0.203,-0.676,0.441,0.139,-0.635,0.352,0.135,-0.629,0.614,0.699,-0.229,0.202,0.698,-0.263
269,0.385,0.203,-0.68,0.441,0.138,-0.64,0.35,0.134,-0.632,0.614,0.7,-0.236,0.2,0.694,-0.263
270,0.386,0.203,-0.705,0.442,0.138,-0.66,0.35,0.134,-0.659,0.614,0.701,-0.236,0.194,0.699,-0.294
271,0.387,0.203,-0.707,0.443,0.138,-0.664,0.35,0.134,-0.662,0.614,0.703,-0.239,0.189,0.7,-0.29
272,0.39,0.204,-0.703,0.444,0.139,-0.661,0.35,0.134,-0.658,0.612,0.702,-0.229,0.183,0.702,-0.29
273,0.404,0.206,-0.681,0.45,0.142,-0.63,0.36,0.135,-0.639,0.609,0.703,-0.18,0.174,0.71,-0.292
274,0.422,0.207,-0.713,0.456,0.142,-0.66,0.372,0.135,-0.678,0.607,0.702,-0.185,0.169,0.715,-0.358
275,0.432,0.209,-0.709,0.463,0.143,-0.658,0.38,0.135,-0.673,0.605,0.701,-0.181,0.166,0.723,-0.366
276,0.428,0.209,-0.706,0.462,0.143,-0.657,0.379,0.136,-0.669,0.604,0.694,-0.182,0.167,0.723,-0.35
277,0.426,0.209,-0.705,0.462,0.143,-0.656,0.378,0.136,-0.667,0.604,0.694,-0.181,0.168,0.722,-0.341
278,0.426,0.209,-0.704,0.462,0.143,-0.655,0.378,0.136,-0.666,0.604,0.694,-0.182,0.166,0.726,-0.339
279,0.435,0.209,-0.704,0.466,0.142,-0.655,0.383,0.136,-0.669,0.604,0.691,-0.166,0.166,0.726,-0.359
280,0.435,0.208,-0.719,0.468,0.141,-0.667,0.384,0.135,-0.686,0.604,0.69,-0.168,0.166,0.726,-0.372
281,0.437,0.207,-0.717,0.469,0.14,-0.666,0.385,0.135,-0.682,0.604,0.688,-0.171,0.167,0.726,-0.37
282,0.438,0.207,-0.721,0.47,0.14,-0.668,0.385,0.135,-0.686,0.603,0.688,-0.171,0.167,0.725,-0.37
283,0.437,0.208,-0.73,0.47,0.141,-0.678,0.385,0.135,-0.695,0.603,0.688,-0.174,0.167,0.725,-0.369
284,0.436,0.214,-0.728,0.47,0.145,-0.677,0.384,0.138,-0.693,0.603,0.688,-0.179,0.167,0.722,-0.348
285,0.43,0.214,-0.754,0.469,0.145,-0.707,0.379,0.138,-0.716,0.603,0.688,-0.227,0.167,0.721,-0.357
286,0.426,0.213,-0.751,0.467,0.145,-0.705,0.376,0.138,-0.707,0.603,0.688,-0.224,0.17,0.714,-0.34
287,0.417,0.213,-0.73,0.461,0.145,-0.688,0.37,0.138,-0.684,0.603,0.689,-0.222,0.172,0.709,-0.314
288,0.414,0.214,-0.745,0.459,0.146,-0.7,0.365,0.139,-0.701,0.603,0.692,-0.227,0.173,0.71,-0.332
289,0.407,0.217,-0.758,0.452,0.148,-0.714,0.358,0.144,-0.718,0.604,0.692,-0.239,0.177,0.709,-0.341
290,0.403,0.219,-0.731,0.448,0.148,-0.69,0.353,0.147,-0.686,0.605,0.692,-0.238,0.182,0.709,-0.306
291,0.395,0.219,-0.751,0.441,0.148,-0.714,0.346,0.15,-0.708,0.605,0.69,-0.277,0.186,0.709,-0.312
292,0.389,0.219,-0.749,0.436,0.148,-0.709,0.341,0.152,-0.707,0.606,0.691,-0.275,0.188,0.709,-0.31
293,0.38,0.218,-0.757,0.433,0.146,-0.721,0.333,0.151,-0.714,0.607,0.691,-0.296,0.189,0.705,-0.312
294,0.378,0.218,-0.756,0.431,0.146,-0.719,0.331,0.15,-0.712,0.607,0.691,-0.295,0.19,0.702,-0.313
295,0.375,0.215,-0.755,0.43,0.144,-0.718,0.33,0.148,-0.712,0.607,0.69,-0.292,0.191,0.698,-0.313
296,0.374,0.21,-0.732,0.429,0.139,-0.695,0.329,0.145,-0.684,0.608,0.69,-0.288,0.192,0.698,-0.287
297,0.373,0.21,-0.712,0.428,0.139,-0.675,0.328,0.145,-0.664,0.609,0.691,-0.272,0.193,0.698,-0.274
298,0.373,0.209,-0.695,0.428,0.138,-0.658,0.328,0.144,-0.647,0.61,0.694,-0.254,0.193,0.699,-0.263
299,0.374,0.21,-0.689,0.428,0.138,-0.651,0.328,0.144,-0.643,0.61,0.694,-0.24,0.193,0.699,-0.266
300,0.373,0.21,-0.69,0.428,0.139,-0.652,0.328,0.145,-0.644,0.611,0.695,-0.239,0.193,0.699,-0.268
301,0.373,0.211,-0.692,0.428,0.141,-0.654,0.328,0.146,-0.647,0.611,0.695,-0.234,0.193,0.699,-0.27
302,0.373,0.214,-0.694,0.428,0.143,-0.656,0.328,0.147,-0.649,0.611,0.696,-0.234,0.193,0.699,-0.272
303,0.374,0.214,-0.693,0.429,0.143,-0.657,0.329,0.146,-0.65,0.611,0.695,-0.235,0.193,0.697,-0.271
304,0.374,0.214,-0.694,0.429,0.143,-0.657,0.33,0.146,-0.65,0.611,0.698,-0.235,0.193,0.697,-0.272
305,0.374,0.215,-0.695,0.43,0.144,-0.658,0.33,0.146,-0.651,0.611,0.698,-0.235,0.189,0.698,-0.273
306,0.374,0.217,-0.697,0.431,0.146,-0.662,0.33,0.147,-0.657,0.612,0.702,-0.236,0.183,0.703,-0.281
307,0.373,0.219,-0.694,0.431,0.148,-0.66,0.329,0.148,-0.654,0.612,0.703,-0.23,0.178,0.705,-0.281
308,0.373,0.22,-0.692,0.431,0.148,-0.658,0.328,0.148,-0.652,0.612,0.703,-0.231,0.176,0.707,-0.28
309,0.374,0.219,-0.695,0.434,0.147,-0.66,0.328,0.143,-0.656,0.611,0.705,-0.231,0.173,0.707,-0.286
310,0.375,0.217,-0.703,0.435,0.145,-0.666,0.328,0.138,-0.663,0.611,0.705,-0.231,0.171,0.708,-0.288
311,0.375,0.216,-0.71,0.435,0.143,-0.674,0.326,0.136,-0.67,0.612,0.705,-0.24,0.17,0.708,-0.288
312,0.375,0.216,-0.71,0.435,0.142,-0.674,0.325,0.136,-0.67,0.612,0.705,-0.242,0.17,0.708,-0.288
313,0.375,0.216,-0.708,0.436,0.142,-0.671,0.325,0.136,-0.667,0.613,0.705,-0.238,0.17,0.708,-0.288
314,0.374,0.215,-0.708,0.436,0.141,-0.672,0.324,0.135,-0.667,0.614,0.704,-0.239,0.169,0.707,-0.289
315,0.375,0.215,-0.709,0.437,0.14,-0.673,0.324,0.135,-0.668,0.614,0.704,-0.239,0.168,0.706,-0.29
316,0.377,0.215,-0.714,0.438,0.14,-0.676,0.325,0.134,-0.674,0.615,0.705,-0.237,0.167,0.707,-0.301
317,0.377,0.216,-0.715,0.438,0.14,-0.677,0.325,0.135,-0.675,0.615,0.705,-0.234,0.164,0.71,-0.307
318,0.378,0.215,-0.716,0.438,0.139,-0.678,0.325,0.135,-0.677,0.616,0.705,-0.233,0.163,0.713,-0.312
319,0.378,0.216,-0.716,0.438,0.139,-0.678,0.325,0.135,-0.677,0.616,0.705,-0.234,0.162,0.713,-0.311
320,0.378,0.215,-0.712,0.438,0.139,-0.675,0.325,0.135,-0.674,0.616,0.705,-0.228,0.161,0.714,-0.31
321,0.378,0.215,-0.712,0.439,0.139,-0.674,0.326,0.134,-0.673,0.616,0.705,-0.23,0.161,0.714,-0.308
322,0.378,0.215,-0.713,0.439,0.139,-0.675,0.326,0.134,-0.674,0.615,0.705,-0.231,0.161,0.714,-0.305
323,0.378,0.215,-0.716,0.439,0.139,-0.68,0.325,0.134,-0.678,0.615,0.704,-0.235,0.16,0.714,-0.305
324,0.378,0.216,-0.716,0.439,0.139,-0.681,0.326,0.134,-0.679,0.615,0.703,-0.239,0.162,0.711,-0.303
325,0.378,0.217,-0.716,0.439,0.141,-0.68,0.326,0.134,-0.678,0.615,0.703,-0.238,0.162,0.71,-0.301
326,0.378,0.22,-0.708,0.439,0.144,-0.674,0.326,0.139,-0.67,0.614,0.702,-0.234,0.164,0.71,-0.297
327,0.376,0.22,-0.719,0.438,0.146,-0.686,0.327,0.141,-0.679,0.612,0.696,-0.261,0.167,0.707,-0.294
328,0.377,0.218,-0.72,0.438,0.146,-0.685,0.33,0.141,-0.68,0.609,0.688,-0.245,0.173,0.707,-0.298
329,0.377,0.218,-0.718,0.437,0.146,-0.683,0.331,0.141,-0.676,0.607,0.686,-0.245,0.175,0.706,-0.29
330,0.377,0.219,-0.68,0.434,0.148,-0.644,0.332,0.148,-0.636,0.603,0.685,-0.222,0.18,0.706,-0.269
331,0.378,0.22,-0.687,0.434,0.15,-0.65,0.335,0.151,-0.642,0.601,0.683,-0.224,0.186,0.699,-0.27
332,0.383,0.221,-0.69,0.435,0.153,-0.652,0.344,0.154,-0.645,0.6,0.682,-0.225,0.191,0.697,-0.266
333,0.388,0.223,-0.691,0.436,0.157,-0.652,0.348,0.159,-0.646,0.599,0.682,-0.22,0.193,0.7,-0.268
334,0.391,0.229,-0.667,0.436,0.164,-0.628,0.351,0.166,-0.621,0.598,0.682,-0.21,0.197,0.7,-0.244
335,0.391,0.24,-0.665,0.436,0.175,-0.627,0.351,0.177,-0.619,0.598,0.682,-0.212,0.203,0.698,-0.24
336,0.391,0.244,-0.657,0.436,0.179,-0.621,0.351,0.182,-0.612,0.598,0.682,-0.207,0.207,0.695,-0.233
337,0.392,0.245,-0.623,0.436,0.181,-0.584,0.352,0.186,-0.575,0.599,0.682,-0.182,0.21,0.697,-0.223
338,0.393,0.245,-0.629,0.436,0.182,-0.59,0.354,0.187,-0.581,0.598,0.679,-0.188,0.212,0.698,-0.219
339,0.396,0.247,-0.629,0.436,0.184,-0.59,0.357,0.189,-0.581,0.598,0.682,-0.19,0.213,0.7,-0.217
340,0.396,0.248,-0.633,0.436,0.185,-0.595,0.357,0.191,-0.586,0.598,0.682,-0.192,0.215,0.703,-0.222
341,0.395,0.255,-0.634,0.435,0.19,-0.596,0.356,0.199,-0.588,0.597,0.682,-0.193,0.215,0.709,-0.229
342,0.391,0.257,-0.636,0.431,0.193,-0.598,0.354,0.202,-0.589,0.595,0.681,-0.199,0.215,0.713,-0.23
343,0.389,0.258,-0.633,0.429,0.195,-0.595,0.352,0.203,-0.586,0.592,0.681,-0.21,0.215,0.713,-0.228
344,0.387,0.259,-0.628,0.428,0.197,-0.592,0.351,0.205,-0.581,0.591,0.681,-0.222,0.216,0.713,-0.213
345,0.387,0.26,-0.629,0.427,0.197,-0.593,0.349,0.206,-0.582,0.59,0.682,-0.228,0.216,0.713,-0.211
346,0.385,0.26,-0.624,0.427,0.198,-0.588,0.349,0.206,-0.577,0.59,0.683,-0.227,0.216,0.714,-0.208
347,0.385,0.26,-0.622,0.426,0.198,-0.586,0.348,0.206,-0.575,0.59,0.683,-0.228,0.216,0.714,-0.207
348,0.385,0.26,-0.614,0.426,0.198,-0.578,0.348,0.206,-0.566,0.589,0.683,-0.228,0.216,0.714,-0.199
349,0.385,0.26,-0.616,0.426,0.199,-0.58,0.348,0.207,-0.569,0.588,0.684,-0.233,0.216,0.715,-0.199
350,0.384,0.261,-0.616,0.426,0.199,-0.58,0.348,0.207,-0.569,0.588,0.684,-0.231,0.215,0.715,-0.201
351,0.385,0.261,-0.621,0.426,0.199,-0.585,0.347,0.207,-0.574,0.587,0.685,-0.236,0.215,0.715,-0.202
352,0.385,0.263,-0.621,0.426,0.201,-0.585,0.348,0.208,-0.574,0.587,0.686,-0.234,0.216,0.716,-0.213
353,0.385,0.263,-0.623,0.426,0.201,-0.586,0.348,0.208,-0.577,0.589,0.691,-0.222,0.216,0.722,-0.229
354,0.385,0.265,-0.623,0.426,0.202,-0.586,0.349,0.209,-0.577,0.589,0.696,-0.213,0.216,0.724,-0.231
355,0.385,0.265,-0.629,0.426,0.202,-0.588,0.349,0.209,-0.584,0.59,0.698,-0.203,0.214,0.728,-0.252
356,0.386,0.265,-0.629,0.427,0.203,-0.588,0.35,0.209,-0.584,0.589,0.699,-0.2,0.214,0.73,-0.26
357,0.386,0.266,-0.625,0.427,0.203,-0.586,0.35,0.21,-0.581,0.589,0.699,-0.202,0.214,0.732,-0.256
358,0.386,0.267,-0.619,0.427,0.204,-0.58,0.351,0.212,-0.574,0.589,0.699,-0.199,0.215,0.732,-0.245
359,0.386,0.268,-0.62,0.427,0.205,-0.58,0.351,0.213,-0.574,0.59,0.699,-0.198,0.215,0.732,-0.245
360,0.387,0.269,-0.613,0.427,0.205,-0.574,0.351,0.213,-0.569,0.59,0.699,-0.188,0.217,0.732,-0.244
361,0.389,0.27,-0.614,0.429,0.206,-0.574,0.353,0.214,-0.569,0.59,0.699,-0.187,0.218,0.732,-0.244
362,0.389,0.271,-0.614,0.429,0.208,-0.575,0.354,0.215,-0.57,0.59,0.699,-0.185,0.218,0.732,-0.243
363,0.389,0.272,-0.618,0.43,0.208,-0.577,0.354,0.215,-0.573,0.59,0.699,-0.185,0.218,0.732,-0.244
364,0.39,0.272,-0.631,0.43,0.209,-0.589,0.354,0.215,-0.585,0.591,0.699,-0.193,0.219,0.732,-0.245
365,0.391,0.273,-0.632,0.431,0.21,-0.59,0.355,0.216,-0.586,0.591,0.699,-0.194,0.22,0.731,-0.245
366,0.391,0.273,-0.633,0.432,0.21,-0.591,0.355,0.216,-0.588,0.592,0.702,-0.194,0.22,0.732,-0.245
367,0.391,0.274,-0.645,0.432,0.21,-0.601,0.356,0.216,-0.599,0.592,0.702,-0.196,0.22,0.732,-0.254
368,0.391,0.273,-0.662,0.432,0.21,-0.617,0.356,0.216,-0.615,0.592,0.702,-0.211,0.22,0.734,-0.26
369,0.392,0.273,-0.68,0.433,0.21,-0.636,0.356,0.216,-0.632,0.592,0.703,-0.228,0.22,0.734,-0.27
370,0.392,0.273,-0.681,0.433,0.21,-0.637,0.357,0.216,-0.634,0.592,0.703,-0.228,0.22,0.734,-0.272
371,0.392,0.273,-0.694,0.433,0.21,-0.65,0.357,0.216,-0.647,0.592,0.703,-0.229,0.22,0.734,-0.281
372,0.393,0.273,-0.689,0.433,0.21,-0.645,0.357,0.216,-0.641,0.592,0.703,-0.226,0.221,0.733,-0.279
373,0.393,0.274,-0.686,0.434,0.211,-0.642,0.357,0.216,-0.64,0.592,0.703,-0.217,0.221,0.733,-0.286
374,0.394,0.274,-0.678,0.434,0.211,-0.634,0.358,0.216,-0.634,0.592,0.703,-0.199,0.221,0.733,-0.285
375,0.396,0.274,-0.677,0.436,0.211,-0.634,0.359,0.216,-0.634,0.592,0.702,-0.199,0.226,0.725,-0.273
376,0.399,0.274,-0.661,0.439,0.212,-0.616,0.363,0.217,-0.612,0.596,0.702,-0.199,0.237,0.721,-0.249
377,0.411,0.274,-0.663,0.448,0.212,-0.618,0.371,0.217,-0.614,0.599,0.701,-0.203,0.243,0.718,-0.25
378,0.419,0.276,-0.654,0.455,0.214,-0.611,0.38,0.219,-0.608,0.61,0.701,-0.199,0.251,0.718,-0.251
379,0.43,0.279,-0.608,0.466,0.217,-0.566,0.395,0.223,-0.562,0.618,0.701,-0.175,0.259,0.718,-0.227
380,0.438,0.279,-0.596,0.473,0.218,-0.555,0.401,0.224,-0.549,0.626,0.702,-0.173,0.266,0.718,-0.215
381,0.445,0.282,-0.6,0.48,0.22,-0.559,0.41,0.227,-0.551,0.633,0.702,-0.186,0.275,0.718,-0.191
382,0.451,0.285,-0.586,0.486,0.224,-0.542,0.416,0.231,-0.538,0.639,0.702,-0.143,0.282,0.721,-0.201
383,0.461,0.286,-0.588,0.496,0.224,-0.544,0.426,0.232,-0.541,0.649,0.702,-0.152,0.284,0.722,-0.205
384,0.468,0.287,-0.593,0.501,0.225,-0.549,0.434,0.232,-0.546,0.656,0.702,-0.153,0.291,0.724,-0.205
385,0.476,0.287,-0.602,0.509,0.225,-0.554,0.441,0.232,-0.555,0.66,0.702,-0.157,0.295,0.726,-0.234
386,0.481,0.287,-0.61,0.515,0.226,-0.56,0.447,0.232,-0.562,0.664,0.702,-0.161,0.299,0.726,-0.244
387,0.485,0.289,-0.61,0.519,0.227,-0.561,0.452,0.233,-0.563,0.668,0.703,-0.163,0.309,0.724,-0.244
388,0.489,0.291,-0.61,0.523,0.23,-0.562,0.456,0.235,-0.563,0.669,0.702,-0.145,0.31,0.724,-0.257
389,0.491,0.294,-0.627,0.525,0.233,-0.579,0.458,0.237,-0.584,0.669,0.7,-0.149,0.314,0.725,-0.265
390,0.493,0.294,-0.729,0.527,0.233,-0.673,0.459,0.238,-0.682,0.671,0.7,-0.151,0.318,0.724,-0.295
391,0.495,0.294,-0.757,0.528,0.233,-0.699,0.459,0.237,-0.71,0.672,0.701,-0.145,0.319,0.724,-0.322
392,0.495,0.293,-0.829,0.529,0.232,-0.771,0.459,0.237,-0.78,0.675,0.701,-0.174,0.323,0.724,-0.321
393,0.496,0.294,-0.836,0.531,0.234,-0.779,0.46,0.237,-0.787,0.676,0.701,-0.184,0.323,0.724,-0.332
394,0.497,0.296,-0.79,0.533,0.237,-0.736,0.46,0.238,-0.74,0.675,0.701,-0.164,0.324,0.723,-0.322
395,0.497,0.297,-0.823,0.532,0.238,-0.766,0.46,0.238,-0.77,0.676,0.7,-0.182,0.325,0.72,-0.321
396,0.497,0.297,-0.848,0.534,0.238,-0.793,0.46,0.238,-0.795,0.676,0.7,-0.209,0.327,0.719,-0.315
397,0.498,0.296,-0.804,0.534,0.238,-0.757,0.46,0.238,-0.75,0.677,0.698,-0.203,0.33,0.716,-0.293
398,0.497,0.297,-0.806,0.534,0.239,-0.754,0.46,0.238,-0.753,0.677,0.695,-0.204,0.331,0.716,-0.293
399,0.498,0.293,-0.881,0.534,0.235,-0.821,0.46,0.236,-0.825,0.678,0.694,-0.227,0.33,0.717,-0.316
400,0.499,0.287,-0.761,0.534,0.229,-0.707,0.46,0.233,-0.712,0.678,0.694,-0.215,0.329,0.717,-0.314
401,0.495,0.279,-0.665,0.532,0.22,-0.621,0.458,0.223,-0.615,0.679,0.693,-0.214,0.329,0.712,-0.269
402,0.495,0.279,-0.683,0.532,0.22,-0.639,0.458,0.223,-0.635,0.679,0.691,-0.218,0.328,0.712,-0.268
403,0.495,0.277,-0.66,0.532,0.219,-0.613,0.458,0.22,-0.615,0.679,0.691,-0.201,0.326,0.711,-0.27
404,0.495,0.269,-0.683,0.532,0.211,-0.634,0.457,0.212,-0.636,0.68,0.69,-0.206,0.323,0.71,-0.285
405,0.496,0.265,-0.667,0.533,0.206,-0.624,0.458,0.206,-0.624,0.682,0.69,-0.205,0.319,0.708,-0.279
406,0.496,0.253,-0.711,0.533,0.19,-0.667,0.457,0.189,-0.67,0.685,0.684,-0.212,0.314,0.708,-0.325
407,0.496,0.24,-0.68,0.535,0.178,-0.634,0.457,0.173,-0.636,0.686,0.682,-0.184,0.308,0.708,-0.317
408,0.496,0.231,-0.659,0.537,0.171,-0.612,0.457,0.165,-0.614,0.687,0.682,-0.178,0.306,0.705,-0.306
409,0.496,0.22,-0.701,0.54,0.16,-0.655,0.457,0.154,-0.656,0.689,0.681,-0.199,0.303,0.701,-0.325
410,0.497,0.21,-0.704,0.543,0.152,-0.657,0.457,0.143,-0.659,0.693,0.681,-0.201,0.301,0.694,-0.331
411,0.497,0.204,-0.745,0.544,0.144,-0.7,0.457,0.137,-0.699,0.698,0.681,-0.249,0.298,0.687,-0.339
