frame,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z
206,0.537,0.398,-0.819,0.578,0.312,-0.765,0.488,0.328,-0.774,0.765,0.872,-0.176,0.303,0.824,-0.381
207,0.538,0.398,-0.827,0.579,0.312,-0.772,0.488,0.328,-0.782,0.765,0.871,-0.18,0.303,0.824,-0.382
208,0.539,0.398,-0.841,0.579,0.311,-0.785,0.489,0.328,-0.796,0.765,0.871,-0.175,0.303,0.823,-0.387
209,0.539,0.398,-0.847,0.579,0.311,-0.789,0.489,0.328,-0.8,0.765,0.871,-0.172,0.303,0.823,-0.385
210,0.539,0.398,-0.866,0.579,0.311,-0.807,0.489,0.328,-0.819,0.765,0.871,-0.173,0.303,0.823,-0.385
211,0.539,0.398,-0.913,0.579,0.311,-0.851,0.489,0.328,-0.865,0.764,0.871,-0.172,0.303,0.823,-0.392
212,0.539,0.398,-0.897,0.579,0.311,-0.84,0.489,0.328,-0.85,0.764,0.871,-0.167,0.303,0.822,-0.391
213,0.539,0.397,-0.871,0.579,0.31,-0.811,0.489,0.327,-0.82,0.764,0.871,-0.158,0.303,0.822,-0.383
214,0.539,0.397,-0.806,0.579,0.31,-0.75,0.49,0.327,-0.759,0.764,0.871,-0.152,0.303,0.821,-0.362
215,0.539,0.397,-0.834,0.579,0.31,-0.775,0.49,0.327,-0.785,0.764,0.871,-0.153,0.303,0.821,-0.364
216,0.539,0.397,-0.818,0.579,0.31,-0.76,0.49,0.327,-0.771,0.764,0.871,-0.151,0.303,0.82,-0.359
217,0.539,0.397,-0.819,0.579,0.31,-0.761,0.49,0.327,-0.772,0.763,0.871,-0.15,0.303,0.82,-0.361
218,0.539,0.397,-0.82,0.579,0.31,-0.762,0.49,0.327,-0.772,0.763,0.87,-0.149,0.303,0.82,-0.361
219,0.539,0.397,-0.807,0.579,0.31,-0.75,0.49,0.327,-0.762,0.763,0.87,-0.141,0.303,0.82,-0.362
220,0.539,0.396,-0.735,0.579,0.31,-0.68,0.49,0.327,-0.693,0.762,0.869,-0.12,0.303,0.82,-0.34
221,0.54,0.396,-0.753,0.58,0.31,-0.697,0.49,0.326,-0.71,0.762,0.867,-0.117,0.303,0.819,-0.34
222,0.54,0.396,-0.727,0.58,0.31,-0.673,0.49,0.326,-0.686,0.762,0.865,-0.115,0.303,0.819,-0.335
223,0.54,0.396,-0.741,0.58,0.31,-0.686,0.49,0.326,-0.699,0.762,0.864,-0.118,0.303,0.819,-0.336
224,0.541,0.396,-0.708,0.58,0.309,-0.656,0.49,0.326,-0.667,0.762,0.864,-0.117,0.303,0.819,-0.33
225,0.541,0.396,-0.723,0.58,0.309,-0.67,0.491,0.326,-0.682,0.762,0.864,-0.118,0.303,0.819,-0.33
226,0.542,0.396,-0.724,0.58,0.309,-0.672,0.491,0.326,-0.684,0.762,0.865,-0.119,0.302,0.82,-0.336
227,0.542,0.396,-0.732,0.58,0.309,-0.678,0.491,0.326,-0.691,0.762,0.865,-0.12,0.302,0.82,-0.335
228,0.542,0.396,-0.753,0.58,0.309,-0.7,0.491,0.326,-0.712,0.762,0.865,-0.13,0.302,0.82,-0.345
229,0.542,0.396,-0.772,0.581,0.309,-0.717,0.491,0.326,-0.727,0.763,0.866,-0.142,0.302,0.821,-0.346
230,0.542,0.396,-0.761,0.581,0.309,-0.705,0.491,0.326,-0.717,0.763,0.867,-0.142,0.302,0.822,-0.344
231,0.542,0.397,-0.78,0.581,0.309,-0.72,0.491,0.326,-0.733,0.763,0.867,-0.134,0.302,0.822,-0.345
232,0.542,0.396,-0.774,0.581,0.309,-0.714,0.491,0.325,-0.727,0.764,0.867,-0.133,0.302,0.823,-0.344
233,0.542,0.397,-0.757,0.581,0.31,-0.7,0.491,0.326,-0.712,0.764,0.867,-0.127,0.303,0.822,-0.34
234,0.542,0.397,-0.763,0.581,0.309,-0.704,0.491,0.325,-0.717,0.764,0.868,-0.124,0.302,0.823,-0.342
235,0.542,0.396,-0.761,0.581,0.309,-0.702,0.491,0.325,-0.714,0.765,0.869,-0.125,0.302,0.823,-0.342
236,0.541,0.396,-0.73,0.581,0.309,-0.675,0.491,0.325,-0.683,0.765,0.869,-0.125,0.303,0.823,-0.317
237,0.541,0.396,-0.73,0.581,0.309,-0.674,0.491,0.325,-0.682,0.765,0.87,-0.127,0.303,0.823,-0.313
238,0.541,0.396,-0.761,0.581,0.309,-0.705,0.491,0.325,-0.712,0.765,0.87,-0.145,0.303,0.823,-0.313
239,0.541,0.396,-0.751,0.582,0.309,-0.696,0.491,0.325,-0.703,0.765,0.87,-0.144,0.303,0.822,-0.315
240,0.541,0.397,-0.752,0.582,0.309,-0.698,0.492,0.325,-0.706,0.765,0.87,-0.143,0.303,0.822,-0.324
241,0.541,0.397,-0.772,0.582,0.31,-0.715,0.492,0.325,-0.725,0.766,0.87,-0.142,0.303,0.822,-0.326
242,0.541,0.398,-0.788,0.582,0.311,-0.73,0.492,0.326,-0.741,0.766,0.87,-0.142,0.303,0.822,-0.338
243,0.541,0.398,-0.784,0.582,0.311,-0.727,0.492,0.326,-0.738,0.765,0.87,-0.133,0.303,0.822,-0.34
244,0.541,0.398,-0.755,0.582,0.312,-0.7,0.492,0.326,-0.711,0.765,0.869,-0.131,0.303,0.822,-0.337
245,0.541,0.398,-0.777,0.582,0.312,-0.72,0.492,0.326,-0.732,0.765,0.869,-0.131,0.303,0.822,-0.343
246,0.541,0.399,-0.779,0.582,0.312,-0.723,0.492,0.326,-0.734,0.765,0.869,-0.131,0.303,0.821,-0.343
247,0.541,0.399,-0.824,0.582,0.313,-0.767,0.492,0.326,-0.78,0.765,0.869,-0.136,0.302,0.82,-0.364
248,0.541,0.399,-0.83,0.582,0.313,-0.772,0.492,0.326,-0.786,0.765,0.869,-0.136,0.302,0.82,-0.367
249,0.541,0.399,-0.811,0.581,0.313,-0.757,0.492,0.327,-0.772,0.765,0.869,-0.135,0.302,0.82,-0.364
250,0.54,0.399,-0.818,0.581,0.313,-0.761,0.492,0.327,-0.776,0.765,0.869,-0.135,0.302,0.819,-0.367
251,0.54,0.4,-0.75,0.581,0.313,-0.699,0.491,0.327,-0.708,0.765,0.869,-0.134,0.302,0.819,-0.336
252,0.539,0.4,-0.723,0.58,0.313,-0.672,0.491,0.327,-0.681,0.764,0.868,-0.126,0.302,0.818,-0.325
253,0.539,0.4,-0.712,0.58,0.313,-0.66,0.491,0.327,-0.67,0.764,0.868,-0.124,0.303,0.818,-0.319
254,0.539,0.4,-0.723,0.58,0.314,-0.67,0.491,0.327,-0.68,0.764,0.868,-0.125,0.303,0.818,-0.321
255,0.539,0.4,-0.726,0.58,0.314,-0.672,0.491,0.327,-0.683,0.764,0.868,-0.127,0.303,0.818,-0.324
256,0.539,0.4,-0.732,0.58,0.314,-0.678,0.491,0.327,-0.689,0.764,0.868,-0.125,0.303,0.819,-0.325
257,0.539,0.399,-0.729,0.58,0.314,-0.676,0.491,0.327,-0.686,0.764,0.869,-0.125,0.303,0.819,-0.326
258,0.539,0.399,-0.72,0.58,0.314,-0.667,0.491,0.327,-0.676,0.764,0.87,-0.125,0.302,0.819,-0.324
259,0.539,0.399,-0.737,0.58,0.314,-0.683,0.491,0.327,-0.693,0.765,0.871,-0.133,0.302,0.819,-0.338
260,0.539,0.399,-0.763,0.58,0.314,-0.706,0.491,0.327,-0.72,0.765,0.871,-0.133,0.302,0.82,-0.347
261,0.539,0.399,-0.762,0.58,0.314,-0.706,0.491,0.327,-0.718,0.765,0.871,-0.133,0.302,0.82,-0.348
262,0.539,0.398,-0.743,0.58,0.312,-0.689,0.491,0.327,-0.7,0.765,0.871,-0.139,0.302,0.82,-0.344
263,0.539,0.398,-0.738,0.58,0.312,-0.683,0.491,0.327,-0.695,0.764,0.87,-0.131,0.302,0.82,-0.34
264,0.539,0.399,-0.74,0.58,0.312,-0.686,0.491,0.328,-0.697,0.764,0.869,-0.137,0.302,0.821,-0.34
265,0.539,0.399,-0.73,0.579,0.313,-0.679,0.49,0.328,-0.687,0.764,0.869,-0.137,0.302,0.82,-0.335
266,0.538,0.399,-0.679,0.579,0.313,-0.632,0.489,0.329,-0.637,0.764,0.869,-0.136,0.301,0.82,-0.311
267,0.537,0.399,-0.67,0.578,0.313,-0.623,0.488,0.329,-0.627,0.765,0.869,-0.135,0.302,0.82,-0.303
268,0.537,0.399,-0.675,0.578,0.313,-0.629,0.488,0.329,-0.632,0.765,0.869,-0.141,0.301,0.82,-0.308
269,0.537,0.399,-0.693,0.578,0.312,-0.647,0.488,0.329,-0.651,0.765,0.869,-0.148,0.301,0.82,-0.323
270,0.537,0.398,-0.716,0.578,0.311,-0.666,0.488,0.328,-0.673,0.765,0.869,-0.149,0.301,0.821,-0.335
271,0.537,0.398,-0.719,0.578,0.311,-0.67,0.487,0.328,-0.676,0.765,0.868,-0.149,0.301,0.821,-0.335
272,0.537,0.398,-0.717,0.578,0.311,-0.668,0.487,0.328,-0.675,0.765,0.868,-0.149,0.3,0.821,-0.334
273,0.537,0.398,-0.721,0.578,0.311,-0.671,0.487,0.328,-0.678,0.765,0.868,-0.147,0.3,0.821,-0.334
274,0.537,0.398,-0.724,0.578,0.311,-0.674,0.487,0.328,-0.682,0.765,0.868,-0.147,0.3,0.821,-0.335
275,0.537,0.398,-0.723,0.578,0.311,-0.672,0.487,0.328,-0.681,0.765,0.868,-0.143,0.3,0.821,-0.334
276,0.537,0.398,-0.735,0.578,0.311,-0.682,0.487,0.328,-0.691,0.765,0.868,-0.143,0.3,0.821,-0.336
277,0.537,0.398,-0.731,0.578,0.311,-0.679,0.487,0.329,-0.688,0.765,0.868,-0.143,0.3,0.821,-0.335
278,0.537,0.399,-0.742,0.578,0.312,-0.688,0.487,0.329,-0.698,0.765,0.868,-0.132,0.3,0.822,-0.337
279,0.537,0.399,-0.762,0.578,0.312,-0.707,0.487,0.329,-0.718,0.765,0.868,-0.134,0.3,0.822,-0.347
280,0.537,0.399,-0.737,0.578,0.312,-0.685,0.487,0.329,-0.694,0.765,0.868,-0.135,0.3,0.822,-0.336
281,0.537,0.399,-0.733,0.578,0.312,-0.681,0.487,0.329,-0.69,0.765,0.868,-0.136,0.3,0.822,-0.335
282,0.538,0.399,-0.733,0.578,0.312,-0.681,0.488,0.329,-0.69,0.766,0.868,-0.145,0.3,0.822,-0.334
283,0.539,0.399,-0.728,0.578,0.312,-0.676,0.488,0.329,-0.686,0.767,0.868,-0.144,0.3,0.822,-0.332
284,0.539,0.398,-0.728,0.579,0.311,-0.677,0.489,0.328,-0.686,0.768,0.869,-0.144,0.3,0.822,-0.331
285,0.539,0.398,-0.73,0.579,0.311,-0.677,0.489,0.328,-0.687,0.768,0.869,-0.136,0.301,0.822,-0.331
286,0.539,0.398,-0.78,0.579,0.311,-0.723,0.49,0.328,-0.735,0.768,0.869,-0.137,0.301,0.822,-0.346
287,0.539,0.398,-0.782,0.579,0.311,-0.724,0.49,0.328,-0.736,0.768,0.869,-0.142,0.301,0.822,-0.349
288,0.539,0.398,-0.793,0.579,0.311,-0.736,0.49,0.327,-0.747,0.768,0.869,-0.148,0.301,0.822,-0.352
289,0.54,0.397,-0.772,0.58,0.31,-0.718,0.491,0.327,-0.728,0.768,0.869,-0.149,0.301,0.822,-0.351
290,0.54,0.397,-0.773,0.58,0.31,-0.718,0.491,0.327,-0.728,0.768,0.869,-0.152,0.302,0.822,-0.351
291,0.54,0.398,-0.771,0.58,0.31,-0.717,0.491,0.327,-0.727,0.768,0.869,-0.152,0.302,0.823,-0.352
292,0.54,0.398,-0.772,0.58,0.311,-0.716,0.491,0.327,-0.727,0.768,0.869,-0.147,0.302,0.822,-0.348
293,0.54,0.398,-0.771,0.58,0.311,-0.715,0.491,0.327,-0.727,0.768,0.868,-0.132,0.302,0.823,-0.346
294,0.54,0.398,-0.756,0.58,0.311,-0.7,0.491,0.327,-0.712,0.767,0.868,-0.13,0.302,0.822,-0.341
295,0.54,0.398,-0.761,0.58,0.311,-0.703,0.491,0.327,-0.715,0.767,0.868,-0.129,0.302,0.823,-0.34
296,0.54,0.398,-0.735,0.58,0.311,-0.68,0.491,0.327,-0.692,0.767,0.868,-0.123,0.302,0.823,-0.339
297,0.54,0.397,-0.72,0.58,0.31,-0.667,0.491,0.327,-0.678,0.766,0.868,-0.124,0.302,0.823,-0.338
298,0.541,0.397,-0.717,0.58,0.31,-0.664,0.492,0.327,-0.674,0.766,0.868,-0.124,0.301,0.823,-0.335
299,0.541,0.397,-0.686,0.58,0.31,-0.635,0.492,0.327,-0.644,0.765,0.868,-0.122,0.301,0.822,-0.317
300,0.541,0.397,-0.695,0.58,0.309,-0.643,0.492,0.327,-0.652,0.765,0.868,-0.127,0.301,0.823,-0.319
301,0.541,0.397,-0.695,0.581,0.309,-0.644,0.492,0.327,-0.652,0.765,0.868,-0.128,0.301,0.823,-0.306
302,0.541,0.397,-0.698,0.581,0.309,-0.644,0.492,0.327,-0.654,0.765,0.868,-0.139,0.301,0.822,-0.309
303,0.541,0.397,-0.698,0.581,0.309,-0.645,0.492,0.327,-0.654,0.766,0.868,-0.142,0.301,0.823,-0.308
304,0.541,0.397,-0.721,0.581,0.309,-0.668,0.492,0.327,-0.677,0.766,0.867,-0.145,0.302,0.823,-0.315
305,0.541,0.397,-0.711,0.581,0.31,-0.659,0.492,0.327,-0.668,0.765,0.867,-0.145,0.302,0.823,-0.31
306,0.542,0.398,-0.732,0.581,0.31,-0.678,0.492,0.327,-0.689,0.765,0.867,-0.143,0.302,0.824,-0.322
307,0.542,0.398,-0.731,0.581,0.31,-0.677,0.492,0.327,-0.688,0.765,0.867,-0.135,0.302,0.824,-0.321
308,0.543,0.398,-0.731,0.581,0.31,-0.677,0.492,0.327,-0.688,0.765,0.867,-0.135,0.302,0.824,-0.324
309,0.543,0.397,-0.721,0.581,0.31,-0.67,0.493,0.327,-0.679,0.765,0.867,-0.139,0.302,0.824,-0.323
310,0.543,0.397,-0.757,0.581,0.31,-0.704,0.493,0.327,-0.714,0.765,0.867,-0.148,0.302,0.825,-0.344
311,0.544,0.397,-0.762,0.581,0.309,-0.709,0.493,0.327,-0.72,0.765,0.867,-0.156,0.302,0.826,-0.358
312,0.544,0.397,-0.797,0.581,0.309,-0.742,0.493,0.327,-0.752,0.765,0.867,-0.16,0.302,0.826,-0.36
313,0.543,0.397,-0.785,0.581,0.309,-0.73,0.493,0.327,-0.74,0.765,0.867,-0.159,0.302,0.827,-0.357
314,0.542,0.398,-0.779,0.581,0.311,-0.726,0.492,0.328,-0.735,0.765,0.867,-0.161,0.302,0.827,-0.356
315,0.541,0.4,-0.761,0.581,0.312,-0.712,0.492,0.329,-0.717,0.765,0.867,-0.168,0.301,0.827,-0.345
316,0.54,0.4,-0.815,0.58,0.312,-0.76,0.491,0.329,-0.77,0.765,0.868,-0.167,0.301,0.826,-0.365
317,0.539,0.401,-0.813,0.58,0.313,-0.758,0.49,0.33,-0.768,0.766,0.868,-0.166,0.3,0.826,-0.366
318,0.539,0.402,-0.804,0.58,0.313,-0.751,0.489,0.331,-0.759,0.766,0.868,-0.167,0.3,0.826,-0.366
319,0.538,0.402,-0.795,0.58,0.313,-0.746,0.489,0.331,-0.754,0.766,0.868,-0.169,0.299,0.826,-0.365
320,0.537,0.402,-0.777,0.579,0.313,-0.731,0.488,0.331,-0.735,0.767,0.869,-0.178,0.299,0.825,-0.364
321,0.537,0.402,-0.769,0.578,0.313,-0.721,0.487,0.331,-0.727,0.767,0.869,-0.172,0.299,0.826,-0.364
322,0.536,0.402,-0.74,0.578,0.313,-0.691,0.487,0.331,-0.697,0.767,0.869,-0.148,0.3,0.825,-0.346
323,0.536,0.402,-0.771,0.578,0.313,-0.714,0.487,0.331,-0.726,0.768,0.87,-0.129,0.3,0.825,-0.349
324,0.535,0.401,-0.701,0.577,0.313,-0.651,0.486,0.331,-0.658,0.768,0.87,-0.127,0.3,0.822,-0.317
325,0.534,0.402,-0.748,0.576,0.314,-0.698,0.486,0.332,-0.702,0.768,0.87,-0.145,0.302,0.822,-0.32
326,0.531,0.403,-0.84,0.575,0.315,-0.785,0.485,0.332,-0.789,0.768,0.87,-0.174,0.303,0.818,-0.349
327,0.53,0.403,-0.823,0.574,0.315,-0.769,0.484,0.332,-0.774,0.768,0.87,-0.178,0.303,0.818,-0.348
328,0.529,0.403,-0.815,0.573,0.316,-0.762,0.483,0.332,-0.766,0.768,0.87,-0.18,0.305,0.818,-0.343
329,0.528,0.403,-0.825,0.573,0.316,-0.772,0.482,0.333,-0.775,0.769,0.87,-0.187,0.305,0.818,-0.344
330,0.527,0.403,-0.819,0.572,0.316,-0.766,0.481,0.333,-0.771,0.77,0.87,-0.189,0.305,0.819,-0.341
331,0.527,0.403,-0.834,0.572,0.316,-0.781,0.48,0.333,-0.786,0.77,0.87,-0.19,0.305,0.82,-0.357
332,0.526,0.401,-0.824,0.571,0.314,-0.773,0.479,0.332,-0.776,0.77,0.87,-0.189,0.305,0.821,-0.361
333,0.526,0.398,-0.903,0.571,0.312,-0.844,0.479,0.329,-0.851,0.77,0.871,-0.197,0.304,0.823,-0.396
334,0.526,0.397,-0.874,0.571,0.311,-0.819,0.479,0.328,-0.824,0.77,0.873,-0.195,0.304,0.823,-0.39
335,0.527,0.396,-0.862,0.571,0.311,-0.807,0.48,0.328,-0.812,0.77,0.872,-0.194,0.304,0.823,-0.386
336,0.529,0.394,-0.694,0.573,0.309,-0.646,0.482,0.326,-0.651,0.77,0.872,-0.164,0.305,0.821,-0.34
337,0.531,0.392,-0.675,0.574,0.307,-0.626,0.483,0.325,-0.631,0.77,0.871,-0.159,0.308,0.82,-0.328
338,0.532,0.392,-0.689,0.575,0.307,-0.642,0.484,0.324,-0.642,0.77,0.871,-0.163,0.309,0.818,-0.312
339,0.534,0.391,-0.714,0.577,0.307,-0.665,0.486,0.323,-0.668,0.77,0.872,-0.154,0.31,0.816,-0.317
340,0.538,0.387,-0.721,0.579,0.302,-0.669,0.489,0.316,-0.675,0.769,0.872,-0.153,0.31,0.815,-0.321
341,0.542,0.382,-0.715,0.583,0.299,-0.663,0.493,0.306,-0.668,0.77,0.872,-0.154,0.31,0.813,-0.325
342,0.545,0.378,-0.7,0.586,0.297,-0.648,0.498,0.299,-0.656,0.769,0.873,-0.148,0.31,0.811,-0.326
343,0.546,0.378,-0.708,0.587,0.297,-0.655,0.499,0.299,-0.661,0.768,0.873,-0.149,0.31,0.807,-0.332
344,0.548,0.374,-0.692,0.589,0.294,-0.641,0.501,0.293,-0.648,0.769,0.876,-0.147,0.31,0.807,-0.333
345,0.548,0.373,-0.674,0.589,0.294,-0.622,0.502,0.293,-0.632,0.768,0.877,-0.128,0.31,0.804,-0.332
346,0.548,0.372,-0.682,0.589,0.293,-0.63,0.501,0.292,-0.638,0.768,0.879,-0.132,0.31,0.803,-0.333
347,0.548,0.371,-0.683,0.589,0.293,-0.63,0.501,0.292,-0.64,0.768,0.879,-0.164,0.309,0.803,-0.334
348,0.549,0.369,-0.659,0.589,0.291,-0.608,0.502,0.291,-0.619,0.767,0.878,-0.152,0.307,0.802,-0.324
349,0.549,0.369,-0.67,0.589,0.291,-0.618,0.502,0.291,-0.628,0.768,0.878,-0.161,0.306,0.803,-0.324
350,0.549,0.369,-0.668,0.589,0.291,-0.619,0.502,0.291,-0.626,0.768,0.878,-0.172,0.306,0.802,-0.312
351,0.548,0.368,-0.705,0.589,0.29,-0.649,0.501,0.291,-0.66,0.768,0.877,-0.165,0.306,0.805,-0.328
352,0.548,0.368,-0.704,0.589,0.29,-0.648,0.5,0.292,-0.66,0.767,0.876,-0.163,0.305,0.806,-0.334
353,0.546,0.368,-0.717,0.587,0.29,-0.663,0.498,0.295,-0.673,0.767,0.873,-0.16,0.307,0.806,-0.335
354,0.541,0.369,-0.798,0.583,0.29,-0.739,0.493,0.297,-0.748,0.767,0.873,-0.165,0.306,0.812,-0.351
355,0.536,0.369,-0.807,0.58,0.29,-0.749,0.489,0.298,-0.755,0.767,0.873,-0.167,0.306,0.816,-0.351
356,0.532,0.369,-0.836,0.578,0.29,-0.776,0.484,0.299,-0.784,0.769,0.876,-0.167,0.306,0.827,-0.371
357,0.53,0.369,-0.808,0.576,0.289,-0.751,0.481,0.299,-0.759,0.77,0.876,-0.169,0.306,0.831,-0.368
358,0.529,0.371,-0.797,0.575,0.29,-0.742,0.481,0.304,-0.749,0.77,0.877,-0.171,0.306,0.831,-0.368
359,0.529,0.378,-0.882,0.574,0.295,-0.823,0.481,0.311,-0.83,0.77,0.877,-0.198,0.306,0.832,-0.386
360,0.529,0.382,-0.907,0.574,0.297,-0.849,0.481,0.315,-0.857,0.77,0.877,-0.207,0.306,0.831,-0.417
361,0.529,0.383,-0.932,0.573,0.298,-0.872,0.481,0.317,-0.879,0.77,0.878,-0.225,0.305,0.832,-0.427
362,0.529,0.386,-0.898,0.573,0.301,-0.841,0.481,0.319,-0.847,0.769,0.88,-0.217,0.304,0.834,-0.416
363,0.529,0.388,-0.866,0.573,0.303,-0.808,0.481,0.323,-0.818,0.769,0.879,-0.201,0.303,0.836,-0.415
364,0.529,0.389,-0.877,0.572,0.304,-0.817,0.481,0.323,-0.827,0.767,0.879,-0.2,0.302,0.836,-0.41
365,0.528,0.389,-0.815,0.572,0.305,-0.761,0.479,0.324,-0.765,0.767,0.879,-0.204,0.302,0.838,-0.385
366,0.526,0.39,-0.879,0.571,0.306,-0.819,0.477,0.324,-0.824,0.767,0.879,-0.21,0.299,0.845,-0.388
367,0.526,0.391,-0.908,0.57,0.308,-0.846,0.477,0.326,-0.854,0.766,0.877,-0.209,0.298,0.849,-0.392
368,0.526,0.393,-0.898,0.569,0.309,-0.838,0.477,0.327,-0.843,0.766,0.875,-0.209,0.298,0.852,-0.391
369,0.525,0.394,-0.876,0.569,0.31,-0.822,0.477,0.328,-0.825,0.766,0.875,-0.21,0.299,0.853,-0.391
370,0.525,0.395,-0.807,0.568,0.311,-0.756,0.477,0.329,-0.758,0.766,0.875,-0.206,0.299,0.853,-0.364
371,0.524,0.395,-0.809,0.568,0.311,-0.76,0.476,0.329,-0.758,0.766,0.875,-0.213,0.3,0.853,-0.366
372,0.524,0.395,-0.81,0.568,0.311,-0.758,0.476,0.329,-0.759,0.764,0.873,-0.221,0.3,0.853,-0.356
373,0.524,0.395,-0.817,0.568,0.311,-0.763,0.476,0.329,-0.764,0.764,0.874,-0.222,0.3,0.853,-0.357
374,0.524,0.395,-0.754,0.568,0.311,-0.703,0.476,0.329,-0.704,0.764,0.877,-0.221,0.3,0.854,-0.353
375,0.523,0.395,-0.762,0.568,0.311,-0.709,0.476,0.329,-0.711,0.764,0.88,-0.22,0.3,0.855,-0.354
376,0.523,0.394,-0.746,0.567,0.31,-0.698,0.475,0.329,-0.696,0.764,0.88,-0.232,0.299,0.854,-0.346
377,0.522,0.394,-0.76,0.567,0.31,-0.71,0.475,0.328,-0.709,0.764,0.88,-0.233,0.3,0.854,-0.348
378,0.522,0.395,-0.766,0.567,0.311,-0.716,0.475,0.329,-0.715,0.764,0.88,-0.232,0.301,0.852,-0.348
379,0.522,0.396,-0.764,0.567,0.312,-0.715,0.475,0.33,-0.713,0.764,0.88,-0.236,0.302,0.849,-0.345
380,0.522,0.396,-0.767,0.567,0.313,-0.718,0.475,0.33,-0.716,0.764,0.88,-0.23,0.302,0.847,-0.343
381,0.522,0.396,-0.763,0.567,0.313,-0.716,0.475,0.33,-0.712,0.764,0.881,-0.234,0.302,0.846,-0.336
382,0.522,0.397,-0.761,0.567,0.314,-0.714,0.475,0.33,-0.71,0.764,0.881,-0.233,0.302,0.845,-0.336
383,0.522,0.397,-0.755,0.567,0.314,-0.709,0.475,0.33,-0.705,0.763,0.88,-0.231,0.302,0.842,-0.336
384,0.522,0.398,-0.744,0.567,0.315,-0.699,0.475,0.33,-0.694,0.763,0.88,-0.231,0.303,0.841,-0.329
385,0.522,0.4,-0.742,0.567,0.317,-0.697,0.476,0.331,-0.694,0.763,0.881,-0.227,0.302,0.841,-0.33
386,0.522,0.4,-0.75,0.567,0.318,-0.703,0.476,0.331,-0.701,0.763,0.882,-0.227,0.301,0.841,-0.33
387,0.523,0.402,-0.79,0.567,0.319,-0.739,0.477,0.333,-0.738,0.763,0.884,-0.232,0.3,0.842,-0.336
388,0.524,0.403,-0.831,0.568,0.32,-0.777,0.477,0.333,-0.78,0.763,0.884,-0.236,0.3,0.841,-0.354
389,0.524,0.404,-0.823,0.568,0.32,-0.77,0.478,0.333,-0.771,0.763,0.884,-0.235,0.3,0.841,-0.351
390,0.524,0.404,-0.814,0.568,0.321,-0.762,0.478,0.334,-0.763,0.762,0.884,-0.236,0.3,0.841,-0.347
391,0.524,0.406,-0.809,0.568,0.321,-0.758,0.478,0.334,-0.758,0.762,0.884,-0.231,0.3,0.841,-0.347
392,0.524,0.407,-0.853,0.568,0.322,-0.801,0.478,0.335,-0.802,0.762,0.884,-0.232,0.3,0.841,-0.36
393,0.524,0.407,-0.796,0.568,0.322,-0.749,0.478,0.335,-0.746,0.762,0.885,-0.235,0.3,0.841,-0.343
394,0.524,0.407,-0.803,0.568,0.322,-0.755,0.478,0.335,-0.752,0.762,0.885,-0.238,0.3,0.841,-0.342
395,0.524,0.408,-0.792,0.568,0.322,-0.745,0.478,0.335,-0.741,0.762,0.885,-0.239,0.3,0.841,-0.337
396,0.524,0.408,-0.792,0.568,0.322,-0.745,0.478,0.336,-0.741,0.762,0.886,-0.243,0.299,0.843,-0.337
397,0.525,0.409,-0.714,0.569,0.322,-0.671,0.478,0.336,-0.668,0.761,0.885,-0.238,0.299,0.843,-0.308
398,0.525,0.409,-0.698,0.569,0.323,-0.656,0.478,0.336,-0.651,0.761,0.885,-0.235,0.299,0.842,-0.295
399,0.525,0.408,-0.717,0.569,0.323,-0.672,0.478,0.336,-0.668,0.761,0.886,-0.231,0.299,0.842,-0.301
400,0.525,0.408,-0.719,0.569,0.323,-0.674,0.478,0.336,-0.669,0.761,0.887,-0.225,0.299,0.84,-0.311
401,0.525,0.408,-0.728,0.569,0.323,-0.681,0.479,0.335,-0.678,0.761,0.887,-0.212,0.299,0.838,-0.312
402,0.525,0.407,-0.75,0.57,0.323,-0.699,0.479,0.335,-0.701,0.76,0.888,-0.203,0.298,0.833,-0.316
403,0.527,0.407,-0.759,0.571,0.323,-0.703,0.481,0.335,-0.709,0.761,0.888,-0.177,0.297,0.828,-0.319
404,0.533,0.406,-0.794,0.575,0.322,-0.735,0.485,0.334,-0.747,0.761,0.885,-0.167,0.297,0.82,-0.353
405,0.536,0.406,-0.767,0.577,0.322,-0.709,0.489,0.334,-0.722,0.761,0.881,-0.156,0.297,0.82,-0.339
406,0.538,0.406,-0.692,0.578,0.324,-0.64,0.494,0.334,-0.647,0.76,0.875,-0.154,0.298,0.816,-0.299
407,0.543,0.405,-0.707,0.58,0.324,-0.653,0.498,0.333,-0.662,0.759,0.873,-0.133,0.298,0.816,-0.305
408,0.543,0.405,-0.714,0.581,0.324,-0.661,0.499,0.333,-0.669,0.76,0.871,-0.143,0.3,0.812,-0.308
409,0.545,0.405,-0.715,0.583,0.325,-0.663,0.503,0.333,-0.67,0.762,0.873,-0.145,0.303,0.815,-0.31
410,0.546,0.405,-0.664,0.585,0.325,-0.614,0.504,0.332,-0.619,0.764,0.875,-0.148,0.305,0.815,-0.297
411,0.548,0.406,-0.653,0.587,0.327,-0.605,0.506,0.333,-0.61,0.764,0.873,-0.147,0.308,0.814,-0.293
412,0.55,0.409,-0.664,0.588,0.332,-0.62,0.508,0.334,-0.623,0.764,0.872,-0.17,0.309,0.813,-0.295
